time_s,command_vx,mean_vx,mean_vy,mean_yaw,mean_power_w,alive_fraction,within_tolerance_fraction
0.02,5.0,0.0013779897,0.008207332,0.008453487,1.3135017,1.0,0.0
0.04,0.0,-0.026642904,0.013535531,-0.050025135,4.3635573,1.0,1.0
0.04,0.2,0.17467856,-0.00788222,-0.11388079,8.53377,1.0,1.0
0.04,0.4,0.38820022,0.0008097004,-0.12939095,13.668277,1.0,1.0
0.04,0.6,0.58851457,-0.0011268725,-0.13199764,23.748447,1.0,1.0
0.04,0.8,0.80286956,-0.006800698,-0.113234535,31.148312,1.0,1.0
0.04,1.0,1.0300006,-0.03137318,-0.08471556,55.55773,1.0,1.0
0.04,1.2,1.2164767,-0.0065530185,-0.0674893,112.77379,1.0,1.0
0.04,1.4,1.3938861,-0.010943932,-0.019330343,97.65744,1.0,1.0
0.04,1.6,1.6115973,-0.010100959,0.08868455,61.907753,1.0,1.0
0.04,1.8,1.8122325,-0.016014317,0.069808245,123.62533,1.0,1.0
0.04,2.0,2.0173485,0.010511329,-0.02545634,175.69293,1.0,1.0
0.04,2.2,2.1659021,0.021443065,0.07408661,372.27487,1.0,1.0
0.04,2.4,2.3755527,-0.024880312,-0.043004967,187.60855,1.0,1.0
0.04,2.6,2.6115842,-0.08657582,-0.3364328,511.64163,1.0,0.0
0.04,2.8,2.731065,-0.05686632,-0.10874911,472.26553,1.0,1.0
0.04,3.0,2.9908981,-0.024527006,-0.29671228,300.36713,1.0,0.0
0.04,3.2,3.1765828,0.001958555,-0.0988147,187.26572,1.0,1.0
0.04,3.4,3.353543,-0.008298569,0.7046653,262.5149,1.0,0.0
0.04,3.6,3.4489865,-0.027496684,0.24369717,1163.1467,1.0,0.375
0.04,3.8,3.5659602,-0.14593564,-0.06861111,1193.566,1.0,0.5
0.04,4.0,3.7056031,-0.16825104,-0.041189943,1194.6594,1.0,0.25
0.04,4.2,3.8080373,-0.18852186,-0.09244472,1148.156,1.0,0.0
0.04,4.4,-0.0003397185,-0.0025075907,0.012140318,2.2996593,1.0,0.0
0.04,4.6,0.003992415,0.019216135,0.019166227,2.7343094,1.0,0.0
0.04,4.8,-0.00071633665,-0.008908244,0.0116294725,1.0910487,1.0,0.0
0.04,5.0,0.0013762832,0.008785384,0.00964823,1.443846,1.0,0.0
0.06,0.0,-0.021448117,0.017913647,-0.035905886,3.6318114,1.0,1.0
0.06,0.2,0.16834053,-0.014388287,-0.08755473,11.237638,1.0,1.0
0.06,0.4,0.39115307,-0.010701398,-0.119579636,16.69308,1.0,1.0
0.06,0.6,0.60110223,-0.015554555,-0.10674414,25.5872,1.0,1.0
0.06,0.8,0.8023589,-0.025388358,-0.101634756,39.79815,1.0,1.0
0.06,1.0,1.0049236,-0.02964997,-0.09291813,63.17252,1.0,1.0
0.06,1.2,1.195308,3.7804246e-05,-0.022182984,85.26326,1.0,1.0
0.06,1.4,1.3919159,-0.0085611455,0.015928283,51.048737,1.0,1.0
0.06,1.6,1.6186965,-0.009083448,0.08445577,92.62118,1.0,1.0
0.06,1.8,1.835843,-0.016725881,0.080313556,90.699554,1.0,1.0
0.06,2.0,2.0352254,0.04673397,-0.15655269,236.18277,1.0,1.0
0.06,2.2,2.1439292,0.015648615,0.062597394,274.3114,1.0,1.0
0.06,2.4,2.4068203,-0.032077752,-0.018872593,195.6842,1.0,1.0
0.06,2.6,2.617365,-0.083023064,-0.11846767,583.29663,1.0,0.9375
0.06,2.8,2.7626545,-0.054784738,-0.115110576,280.48462,1.0,1.0
0.06,3.0,2.9960012,-0.012769096,-0.25175503,223.66434,1.0,0.25
0.06,3.2,3.1630325,-0.017192196,0.2584311,210.8854,1.0,0.0625
0.06,3.4,3.2770479,-0.021136556,0.44577622,1044.7704,1.0,0.0
0.06,3.6,3.3865435,-0.066610835,0.10789802,842.3312,1.0,0.8125
0.06,3.8,3.4790442,-0.15859152,-0.08803877,1004.12805,1.0,0.4375
0.06,4.0,3.6036382,-0.18154144,-0.104051575,1091.5269,1.0,0.0625
0.06,4.2,3.6992583,-0.19844365,-0.15679538,1081.3586,1.0,0.0
0.06,4.4,-0.0006336721,-0.0035340267,0.013964739,2.4163153,1.0,0.0
0.06,4.6,0.0039158342,0.016983846,0.01739138,2.0761333,1.0,0.0
0.06,4.8,-0.0012765564,-0.010174711,0.011698626,1.2759663,1.0,0.0
0.06,5.0,0.0015827313,0.00862121,0.010554224,1.5332538,1.0,0.0
0.08,0.0,-0.012608769,0.018101962,-0.015530863,6.3071156,1.0,1.0
0.08,0.2,0.16523117,-0.011687321,-0.04218822,6.1337805,1.0,1.0
0.08,0.4,0.38245654,-0.020314813,-0.11232021,15.583689,1.0,1.0
0.08,0.6,0.5928081,-0.02995846,-0.107483126,27.08468,1.0,1.0
0.08,0.8,0.7893529,-0.026547434,-0.06703003,26.80535,1.0,1.0
0.08,1.0,0.9813298,-0.021592598,-0.066606104,61.94169,1.0,1.0
0.08,1.2,1.1879807,0.0022824248,0.020600433,34.197243,1.0,1.0
0.08,1.4,1.4003386,-0.007024764,0.026475515,62.102398,1.0,1.0
0.08,1.6,1.6388052,-0.008996621,0.090534076,101.52955,1.0,1.0
0.08,1.8,1.8273091,-0.0027498044,-0.007547819,165.29193,1.0,1.0
0.08,2.0,2.0070896,0.03345938,0.0002495714,362.78485,1.0,1.0
0.08,2.2,2.1399229,0.010802124,0.016455548,118.11871,1.0,1.0
0.08,2.4,2.440753,-0.036639355,-0.11473663,303.5669,1.0,1.0
0.08,2.6,2.5633326,-0.059703875,-0.07280208,497.70282,1.0,1.0
0.08,2.8,2.774245,-0.04943051,-0.19393036,267.2612,1.0,0.4375
0.08,3.0,3.0018778,-0.012642864,-0.07149322,218.11664,1.0,0.9375
0.08,3.2,3.1011906,-0.038801026,0.53034997,721.6061,1.0,0.0
0.08,3.4,3.242448,-0.08076628,0.19610214,805.18317,1.0,0.4375
0.08,3.6,3.369102,-0.06157907,0.018902106,809.656,1.0,1.0
0.08,3.8,3.5175767,-0.13427721,0.15912995,692.153,1.0,0.3125
0.08,4.0,3.6366563,-0.15797676,0.1993675,743.6874,1.0,0.0625
0.08,4.2,3.7553477,-0.17183594,0.27045217,715.3083,1.0,0.0
0.08,4.4,-0.00052887417,-0.0047947476,0.013401841,2.589634,1.0,0.0
0.08,4.6,0.0031963838,0.013836402,0.0131004695,1.5395923,1.0,0.0
0.08,4.8,-0.0009992316,-0.010822978,0.008782538,1.3080165,1.0,0.0
0.08,5.0,0.0016822242,0.007840345,0.011292562,1.5202235,1.0,0.0
0.1,0.0,-0.004399049,0.016561057,0.019424599,8.584425,1.0,1.0
0.1,0.2,0.16103733,-0.005261831,-0.025260659,2.7832575,1.0,1.0
0.1,0.4,0.37767062,-0.021152,-0.067744866,10.408364,1.0,1.0
0.1,0.6,0.5851855,-0.031058546,-0.06713924,12.197382,1.0,1.0
0.1,0.8,0.77488065,-0.019806717,-0.060123593,31.380142,1.0,1.0
0.1,1.0,0.9695043,-0.016493984,-0.02693954,29.645206,1.0,1.0
0.1,1.2,1.192702,0.0045787087,0.037094228,37.863567,1.0,1.0
0.1,1.4,1.4184,-0.0058122342,0.05063732,77.49327,1.0,1.0
0.1,1.6,1.6703457,-0.0050921384,0.091809206,63.936813,1.0,1.0
0.1,1.8,1.8308442,0.043290056,-0.10990918,164.04683,1.0,1.0
0.1,2.0,1.973457,0.021126121,0.068534896,267.2394,1.0,1.0
0.1,2.2,2.154918,0.0011939378,0.016831245,164.04852,1.0,1.0
0.1,2.4,2.4144216,-0.06303181,-0.20614083,387.23352,1.0,0.5625
0.1,2.6,2.5732632,-0.048911676,0.031537168,297.49994,1.0,1.0
0.1,2.8,2.7790525,-0.042604636,-0.24264148,197.96133,1.0,0.3125
0.1,3.0,2.9340756,-0.03708157,0.34983543,351.20316,1.0,0.0625
0.1,3.2,3.104841,-0.07008377,0.17571376,1003.87616,1.0,0.625
0.1,3.4,3.2114048,-0.0842953,-0.063897505,814.49756,1.0,1.0
0.1,3.6,3.4475818,-0.047458585,0.3917099,416.90515,1.0,0.0
0.1,3.8,3.6011071,-0.14127049,0.6111295,324.3096,1.0,0.0
0.1,4.0,3.7257147,-0.16594249,0.72199917,363.432,1.0,0.0
0.1,4.2,3.8444777,-0.19239928,0.84685236,342.3594,1.0,0.0
0.1,4.4,-0.0008686859,-0.0044846814,0.009007901,2.458382,1.0,0.0
0.1,4.6,0.0025399383,0.009831073,0.012101188,1.1256728,1.0,0.0
0.1,4.8,-0.001647513,-0.01072691,0.009693573,1.3665549,1.0,0.0
0.1,5.0,0.0009659648,0.0068357876,0.012819392,1.3725806,1.0,0.0
0.12,0.0,2.5968182e-05,0.015013071,0.06779235,10.763068,1.0,1.0
0.12,0.2,0.16047573,-0.0015961288,-0.0141013805,3.7060032,1.0,1.0
0.12,0.4,0.36890745,-0.01505733,-0.041691937,8.222254,1.0,1.0
0.12,0.6,0.57233024,-0.025479976,-0.046795722,13.676683,1.0,1.0
0.12,0.8,0.76189244,-0.01586089,-0.042983253,29.216606,1.0,1.0
0.12,1.0,0.97208524,-0.012155857,-0.0039713024,26.797346,1.0,1.0
0.12,1.2,1.2071102,0.0067778816,0.06881156,57.90093,1.0,1.0
0.12,1.4,1.4433312,-0.009077989,0.0893685,78.60374,1.0,1.0
0.12,1.6,1.6485231,0.017702173,-0.042224396,110.731026,1.0,1.0
0.12,1.8,1.8218794,0.0406392,-0.055248827,273.76837,1.0,1.0
0.12,2.0,1.9544046,0.020060927,0.01967043,191.59811,1.0,1.0
0.12,2.2,2.1853216,-0.004782983,0.04196298,172.07695,1.0,1.0
0.12,2.4,2.4310656,-0.06649435,-0.08047058,558.56714,1.0,1.0
0.12,2.6,2.5954916,-0.052772798,-0.00523181,226.24997,1.0,1.0
0.12,2.8,2.788402,-0.043355964,-0.123832725,166.14188,1.0,0.875
0.12,3.0,2.9013724,-0.015559096,0.48762676,692.89087,1.0,0.0
0.12,3.2,3.0443106,-0.08459029,0.019444365,852.7351,1.0,1.0
0.12,3.4,3.2720315,-0.06963719,0.097991824,428.77002,1.0,1.0
0.12,3.6,3.507879,-0.080957085,0.6650065,280.69318,1.0,0.0
0.12,3.8,3.654099,-0.1831235,0.72316366,328.91748,1.0,0.0
0.12,4.0,3.7802703,-0.2154288,0.85742646,364.20822,1.0,0.0
0.12,4.2,3.889008,-0.24626887,0.91348994,416.93347,1.0,0.0
0.12,4.4,-0.0005414868,-0.0048548565,0.0122254435,2.4463034,1.0,0.0
0.12,4.6,0.002121503,0.005528881,0.006848392,0.92343354,1.0,0.0
0.12,4.8,-0.0020122896,-0.00984853,0.01162326,1.335167,1.0,0.0
0.12,5.0,0.0011725065,0.0050704316,0.011634458,1.2655027,1.0,0.0
0.14,0.0,0.0005084615,0.012093091,0.10851363,10.256498,1.0,1.0
0.14,0.2,0.16620153,-0.00052236184,-0.0026402583,7.3725286,1.0,1.0
0.14,0.4,0.36029103,-0.009817479,-0.032593444,8.217839,1.0,1.0
0.14,0.6,0.55967045,-0.020386484,-0.03665301,19.000729,1.0,1.0
0.14,0.8,0.7597575,-0.01215742,-0.024086481,13.545154,1.0,1.0
0.14,1.0,0.9843389,-0.008168014,0.030025728,38.89852,1.0,1.0
0.14,1.2,1.2306249,0.003931905,0.115250394,66.73426,1.0,1.0
0.14,1.4,1.4672693,-0.0012639873,0.06261713,80.737564,1.0,1.0
0.14,1.6,1.6606114,0.051405758,-0.16827656,131.32034,1.0,1.0
0.14,1.8,1.7901366,0.02890599,0.076532334,234.42865,1.0,1.0
0.14,2.0,1.9537684,0.014458632,-0.018656055,92.55892,1.0,1.0
0.14,2.2,2.2277822,-0.007804078,0.012695128,253.82013,1.0,1.0
0.14,2.4,2.3695154,-0.046161048,-0.012354706,471.5119,1.0,1.0
0.14,2.6,2.6076667,-0.051674984,-0.115116626,229.94583,1.0,0.9375
0.14,2.8,2.752794,-0.042914614,0.25514603,386.0338,1.0,0.25
0.14,3.0,2.9185762,-0.068163514,0.1850422,698.1251,1.0,0.5
0.14,3.2,3.0596795,-0.07369317,-0.14420569,574.1418,1.0,0.875
0.14,3.4,3.3298593,-0.08284403,0.33608073,240.23343,1.0,0.0
0.14,3.6,3.5441108,-0.11372683,0.49411792,292.25928,1.0,0.0
0.14,3.8,3.6880715,-0.21470827,0.22757626,290.23822,1.0,0.0
0.14,4.0,3.815391,-0.24948752,0.3345436,326.20428,1.0,0.0
0.14,4.2,3.9238787,-0.29577613,0.24148548,358.5566,1.0,0.0
0.14,4.4,-0.00047713076,-0.0049657393,0.011752844,2.3920674,1.0,0.0
0.14,4.6,0.0016085572,0.0010951915,0.008279618,1.3014958,1.0,0.0
0.14,4.8,-0.0016924288,-0.008379703,0.012422055,1.0707994,1.0,0.0
0.14,5.0,0.00047138685,0.0031647664,0.015971852,1.0424912,1.0,0.0
0.16,0.0,-0.0062090415,0.0070177307,0.10685139,3.0484324,1.0,1.0
0.16,0.2,0.17520335,-0.0006238336,0.027078887,10.082856,1.0,1.0
0.16,0.4,0.35883403,-0.0056160665,-0.021442667,6.015665,1.0,1.0
0.16,0.6,0.55571747,-0.016041707,-0.024981609,9.012918,1.0,1.0
0.16,0.8,0.76846826,-0.007527371,0.0030209252,18.818628,1.0,1.0
0.16,1.0,1.0070212,-0.00916726,0.08430779,47.840424,1.0,1.0
0.16,1.2,1.269067,0.009591865,0.11698749,76.78124,1.0,1.0
0.16,1.4,1.4567003,0.0280581,-0.03823934,87.4379,1.0,1.0
0.16,1.6,1.6300313,0.047863215,-0.024614315,222.53668,1.0,1.0
0.16,1.8,1.767453,0.025161402,0.07495241,173.59956,1.0,1.0
0.16,2.0,1.9702196,0.009544799,-0.023753246,137.23541,1.0,1.0
0.16,2.2,2.218447,-0.020985302,-0.053552747,302.9062,1.0,1.0
0.16,2.4,2.367388,-0.0343388,0.14907491,266.34753,1.0,1.0
0.16,2.6,2.6175954,-0.056650586,-0.13937575,147.80133,1.0,0.875
0.16,2.8,2.722229,-0.02101076,0.22237818,625.83826,1.0,0.3125
0.16,3.0,2.8909345,-0.06536676,-0.09684606,708.7689,1.0,0.9375
0.16,3.2,3.1145217,-0.072916925,-0.031366255,202.02057,1.0,1.0
0.16,3.4,3.3682654,-0.10149655,0.3573879,282.87616,1.0,0.0
0.16,3.6,3.5847545,-0.14637138,-0.32697567,493.57733,1.0,0.25
0.16,3.8,3.663456,-0.21443337,-0.9865767,822.032,1.0,0.0
0.16,4.0,3.7827415,-0.24814212,-1.0261691,912.5067,1.0,0.0
0.16,4.2,3.8253517,-0.27141824,-1.3496737,891.42914,1.0,0.0
0.16,4.4,-0.0003777118,-0.0041636615,0.012634595,1.8338505,1.0,0.0
0.16,4.6,0.0008305971,-0.003280348,0.009851513,1.8628037,1.0,0.0
0.16,4.8,-0.0015855406,-0.006329526,0.014739186,0.80000645,1.0,0.0
0.16,5.0,5.875419e-05,0.0012715927,0.009303618,0.7989011,1.0,0.0
0.18,0.0,-0.011773195,0.009681398,0.0828098,15.136158,1.0,1.0
0.18,0.2,0.18607026,-0.0013401171,0.073381275,11.926964,1.0,1.0
0.18,0.4,0.36581746,-0.0023692953,-0.0041463054,10.33374,1.0,1.0
0.18,0.6,0.5628676,-0.011627241,-0.0051126336,13.027697,1.0,1.0
0.18,0.8,0.7875818,-0.006209456,0.045472324,27.641602,1.0,1.0
0.18,1.0,1.0405374,-0.011938676,0.1327624,43.712547,1.0,1.0
0.18,1.2,1.2569431,0.027904078,0.022464247,64.096115,1.0,1.0
0.18,1.4,1.4537342,0.039033167,-0.09389173,135.21841,1.0,1.0
0.18,1.6,1.5967606,0.034564167,0.069793954,169.63379,1.0,1.0
0.18,1.8,1.7594297,0.019817725,0.03888047,91.00874,1.0,1.0
0.18,2.0,2.0066593,0.01102218,-0.012453401,153.17441,1.0,1.0
0.18,2.2,2.2390535,-0.039196327,-0.052618105,431.02258,1.0,1.0
0.18,2.4,2.3874955,-0.0364101,0.13221513,183.65622,1.0,1.0
0.18,2.6,2.626584,-0.056112148,0.00712028,233.74335,1.0,1.0
0.18,2.8,2.7350554,-0.059819255,-0.010769764,658.4031,1.0,1.0
0.18,3.0,2.9039493,-0.061924238,-0.19770211,405.2046,1.0,0.625
0.18,3.2,3.1584802,-0.08046831,0.13462006,269.82687,1.0,1.0
0.18,3.4,3.4083488,-0.13639121,-0.14804675,335.0781,1.0,0.75
0.18,3.6,3.464171,-0.15993457,-1.3925352,899.79474,1.0,0.0
0.18,3.8,3.5790882,-0.22108594,-1.663569,1244.7583,1.0,0.0
0.18,4.0,3.6838493,-0.25479174,-1.8417101,1248.2853,1.0,0.0
0.18,4.2,3.7599456,-0.26339284,-2.0354462,1392.9702,1.0,0.0
0.18,4.4,-9.1248265e-05,-0.003696134,0.014817086,2.2201333,1.0,0.0
0.18,4.6,-0.00051404553,-0.007215827,0.008222211,2.3504138,1.0,0.0
0.18,4.8,-0.0005584564,-0.0038332767,0.013501455,0.47502035,1.0,0.0
0.18,5.0,-0.00017114123,-0.0011751663,0.012405568,0.66159725,1.0,0.0
0.2,0.0,-0.012776059,0.013611384,0.033492923,12.661657,1.0,1.0
0.2,0.2,0.19551566,-0.0037585124,0.10267238,11.107455,1.0,1.0
0.2,0.4,0.38054934,-0.00063017994,0.03454887,13.733957,1.0,1.0
0.2,0.6,0.5798618,-0.010063009,0.03440173,17.723145,1.0,1.0
0.2,0.8,0.8169999,-0.009505013,0.107866675,30.722237,1.0,1.0
0.2,1.0,1.044066,-0.00010999059,0.020784914,35.370525,1.0,1.0
0.2,1.2,1.2558007,0.048181433,-0.052833535,82.475914,1.0,1.0
0.2,1.4,1.4227033,0.03109152,0.026282437,148.61928,1.0,1.0
0.2,1.6,1.5718424,0.031552322,0.04503189,124.67422,1.0,1.0
0.2,1.8,1.7695625,0.012614781,-0.0057930304,102.944725,1.0,1.0
0.2,2.0,2.0332131,0.012439275,0.015423762,222.00859,1.0,1.0
0.2,2.2,2.1951046,-0.03069628,-0.017895076,426.86145,1.0,1.0
0.2,2.4,2.3991773,-0.0386128,0.014021265,197.78189,1.0,1.0
0.2,2.6,2.5683045,-0.035715953,0.182774,342.12668,1.0,0.5
0.2,2.8,2.7165017,-0.05084006,-0.23481153,634.0437,1.0,0.1875
0.2,3.0,2.9503927,-0.05703908,-0.078986555,193.55167,1.0,0.875
0.2,3.2,3.186647,-0.09624553,0.06675933,222.44612,1.0,1.0
0.2,3.4,3.3069918,-0.15116869,-1.129026,774.7134,1.0,0.0
0.2,3.6,3.439053,-0.12874642,-1.1614242,1080.8224,1.0,0.0
0.2,3.8,3.5921311,-0.14746223,-1.1090066,815.1321,1.0,0.0
0.2,4.0,3.6978514,-0.16764906,-1.2513533,863.1812,1.0,0.0
0.2,4.2,3.7861295,-0.1607433,-1.1387535,703.36084,1.0,0.0
0.2,4.4,0.00020999258,-0.002812039,0.014462198,2.3697042,1.0,0.0
0.2,4.6,-0.001603153,-0.0107961185,0.008839357,2.6484454,1.0,0.0
0.2,4.8,-0.0009133206,-0.00097015424,0.017196573,0.40013683,1.0,0.0
0.2,5.0,-0.00025382487,-0.0031531062,0.009253444,0.584262,1.0,0.0
0.22,0.0,-0.013024555,0.013763249,0.011168101,10.830219,1.0,1.0
0.22,0.2,0.19068506,-0.005922475,0.11352033,5.930277,1.0,1.0
0.22,0.4,0.40044284,-0.0013539332,0.08932282,14.824793,1.0,1.0
0.22,0.6,0.6060167,-0.012316739,0.09289524,19.501247,1.0,1.0
0.22,0.8,0.8366082,-0.0060965093,0.061973885,27.965813,1.0,1.0
0.22,1.0,1.0466536,0.023727871,-0.053660143,50.959625,1.0,1.0
0.22,1.2,1.2253904,0.04984843,0.01785371,110.83533,1.0,1.0
0.22,1.4,1.3947744,0.024452401,0.08112602,106.00719,1.0,1.0
0.22,1.6,1.5672207,0.026691796,0.001983486,56.647305,1.0,1.0
0.22,1.8,1.7972403,0.012658987,-0.02179424,120.697845,1.0,1.0
0.22,2.0,2.0320268,-0.010269783,-0.027948245,235.42262,1.0,1.0
0.22,2.2,2.1815608,-0.017735146,0.13605034,240.84552,1.0,1.0
0.22,2.4,2.4063797,-0.039794713,-0.063999,164.74731,1.0,1.0
0.22,2.6,2.59198,-0.026847817,-0.0472681,497.31738,1.0,1.0
0.22,2.8,2.7226157,-0.04389915,-0.33036238,364.73532,1.0,0.0
0.22,3.0,2.9830844,-0.060894977,0.07480389,239.18486,1.0,1.0
0.22,3.2,3.1930118,-0.11515276,-0.64734006,704.3407,1.0,0.0
0.22,3.4,3.2720094,-0.14917617,-0.97184,1138.5631,1.0,0.0
0.22,3.6,3.4312372,-0.092223205,-0.63160026,765.63074,1.0,0.0
0.22,3.8,3.6203299,-0.10484366,-0.7066448,767.9484,1.0,0.0
0.22,4.0,3.7465887,-0.12967813,-0.6396733,794.8213,1.0,0.0
0.22,4.2,3.8407302,-0.14152104,-0.66158634,765.90515,1.0,0.0
0.22,4.4,0.00052147714,-0.0016784646,0.014348115,2.2090526,1.0,0.0
0.22,4.6,-0.002177105,-0.01330672,0.006963391,2.9145424,1.0,0.0
0.22,4.8,0.00024093334,0.001993958,0.013091123,0.58296883,1.0,0.0
0.22,5.0,-0.0004216243,-0.005155913,0.0102813635,0.5898417,1.0,0.0
0.24,0.0,-0.014208851,0.014474433,0.010508911,8.052072,1.0,1.0
0.24,0.2,0.1872119,9.272719e-05,0.082502246,16.421776,1.0,1.0
0.24,0.4,0.41788095,-0.0011362578,0.08961024,15.508267,1.0,1.0
0.24,0.6,0.6290733,-0.012386641,0.07474196,18.70916,1.0,1.0
0.24,0.8,0.8427756,0.0128661785,0.0075669396,37.052437,1.0,1.0
0.24,1.0,1.0244124,0.035328537,-0.030282754,71.160324,1.0,1.0
0.24,1.2,1.1970506,0.039402947,0.07154131,82.79251,1.0,1.0
0.24,1.4,1.3774133,0.020376751,0.059645794,73.859085,1.0,1.0
0.24,1.6,1.5794343,0.021597426,-0.038564432,85.61964,1.0,1.0
0.24,1.8,1.8439553,0.011501679,-0.0037745836,165.34393,1.0,1.0
0.24,2.0,2.039846,-0.03228996,-0.04647349,324.83603,1.0,1.0
0.24,2.2,2.1916564,-0.016645296,0.16435984,138.98688,1.0,1.0
0.24,2.4,2.425557,-0.037333895,-0.03010142,130.59479,1.0,1.0
0.24,2.6,2.5686262,-0.04275439,-0.06770432,604.35803,1.0,1.0
0.24,2.8,2.7591345,-0.037736114,-0.24298386,181.56683,1.0,0.25
0.24,3.0,3.0182686,-0.076405,-0.03391853,213.40494,1.0,1.0
0.24,3.2,3.1106157,-0.14658412,-1.0233682,908.89075,1.0,0.0
0.24,3.4,3.250926,-0.1174777,-0.58301103,777.0189,1.0,0.0
0.24,3.6,3.4971385,-0.04234869,-0.43967345,554.24817,1.0,0.0
0.24,3.8,3.6744683,-0.046498753,-0.59942627,528.8638,1.0,0.0
0.24,4.0,3.8041778,-0.084272735,-0.49803516,546.97845,1.0,0.0
0.24,4.2,3.8942506,-0.091189876,-0.5519563,568.70593,1.0,0.0
0.24,4.4,0.00028218137,-0.0007610796,0.012564499,2.2762604,1.0,0.0
0.24,4.6,-0.0018013744,-0.014928516,0.005546646,3.0944717,1.0,0.0
0.24,4.8,0.0003096982,0.0046811416,0.013664407,0.92885315,1.0,0.0
0.24,5.0,-0.0007179405,-0.0066674,0.013299978,0.6087879,1.0,0.0
0.26,0.0,-0.014417083,0.017305873,0.0038846156,3.2152743,1.0,1.0
0.26,0.2,0.18459946,0.004865529,0.018536575,14.061549,1.0,1.0
0.26,0.4,0.41231236,0.0039317003,0.081447706,14.039234,1.0,1.0
0.26,0.6,0.6333567,-0.0008763372,0.04498343,26.276192,1.0,1.0
0.26,0.8,0.826352,0.03312605,-0.014284572,37.410957,1.0,1.0
0.26,1.0,0.99863636,0.022666413,0.006353669,62.23024,1.0,1.0
0.26,1.2,1.1765536,0.03457755,0.062941335,67.318115,1.0,1.0
0.26,1.4,1.3775191,0.01179517,-0.004481375,45.982426,1.0,1.0
0.26,1.6,1.6086395,0.023419587,-0.06961459,99.78172,1.0,1.0
0.26,1.8,1.8533428,0.008249467,0.012965073,134.15994,1.0,1.0
0.26,2.0,1.9996455,-0.017843433,0.014515417,347.47354,1.0,1.0
0.26,2.2,2.2009697,-0.017671444,0.08776457,156.63644,1.0,1.0
0.26,2.4,2.3812695,-0.016369868,0.06786871,284.71698,1.0,1.0
0.26,2.6,2.5475307,-0.052208234,-0.18917385,479.20572,1.0,0.5625
0.26,2.8,2.7860773,-0.04178103,-0.10871214,221.06427,1.0,1.0
0.26,3.0,2.9815784,-0.09476563,-0.6018273,662.4767,1.0,0.0
0.26,3.2,3.1265879,-0.10724692,-0.56445354,751.28894,1.0,0.0
0.26,3.4,3.316125,-0.05886578,-0.45574462,580.34106,1.0,0.0
0.26,3.6,3.5341978,0.003922412,-0.39088798,421.56808,1.0,0.0
0.26,3.8,3.6919606,0.018343663,-0.43971947,390.8036,1.0,0.0625
0.26,4.0,3.8217635,-0.01645722,-0.3322504,374.2592,1.0,0.0625
0.26,4.2,3.9075866,-0.0106141055,-0.28204983,353.45486,1.0,0.25
0.26,4.4,0.00026554664,-8.1970444e-05,0.011404967,2.7506855,1.0,0.0
0.26,4.6,-0.001847249,-0.015617686,0.006978485,3.0115657,1.0,0.0
0.26,4.8,0.0005479951,0.007059496,0.013642038,1.2208829,1.0,0.0
0.26,5.0,-0.0012284222,-0.007245424,0.01117041,0.75834167,1.0,0.0
0.28,0.0,-0.011704589,0.01975711,-0.022219392,2.2132905,1.0,1.0
0.28,0.2,0.17789793,0.0034881057,-0.007233154,11.03833,1.0,1.0
