task_id,vx_bin,yaw_bin,terrain_type,terrain_level,probability,learning_progress,reward_ema
0,0,0,flat,0,0.0007469971897080541,-0.0005736947059631348,0.718164324760437
1,0,0,flat,1,0.0013179206289350986,0.0031681060791015625,0.7200872898101807
2,0,0,flat,2,0.0010337561834603548,0.0015789270401000977,0.7205749750137329
3,0,0,flat,3,0.0011757282773032784,0.002450406551361084,0.7202078104019165
4,0,0,stairs_up,0,0.0006921309977769852,0.0,0.6757646203041077
5,0,0,stairs_up,1,0.0007038345211185515,0.0,0.6279551386833191
6,0,0,stairs_up,2,0.00120752421207726,0.0003904104232788086,0.6302618980407715
7,0,0,stairs_up,3,0.0006824645097367465,0.0,0.6077154278755188
8,0,0,stairs_down,0,0.0006846727337688208,0.0,0.666171133518219
9,0,0,stairs_down,1,0.00044377718586474657,-0.004900872707366943,0.6272427439689636
10,0,0,stairs_down,2,0.000616374600213021,0.0,0.64061439037323
11,0,0,stairs_down,3,0.000695611524861306,0.0,0.6374167799949646
12,0,0,slope_up,0,0.0011099929688498378,0.0021247267723083496,0.7218990921974182
13,0,0,slope_up,1,0.0010400415631011128,0.0021373629570007324,0.7132804989814758
14,0,0,slope_up,2,0.0015269796131178737,0.003865182399749756,0.7163391709327698
15,0,0,slope_up,3,0.00081559520913288,0.0,0.7153175473213196
16,0,0,slope_down,0,0.000738826347514987,0.0,0.7153065204620361
17,0,0,slope_down,1,0.0008358002523891628,0.0,0.7164503335952759
18,0,0,slope_down,2,0.0007403438212350011,0.0,0.7131088972091675
19,0,0,slope_down,3,0.0007029527914710343,0.0,0.7074421644210815
20,0,0,random_rough,0,0.0007142190588638186,0.0,0.7021420001983643
21,0,0,random_rough,1,0.0007001121994107962,-0.0002554655075073242,0.6648008227348328
22,0,0,random_rough,2,0.0004962928942404687,-0.00343245267868042,0.5752732157707214
23,0,0,random_rough,3,0.0013706330209970474,0.0006046593189239502,0.4477348327636719
24,0,1,flat,0,0.0007704408490099013,0.0,0.7250947952270508
25,0,1,flat,1,0.0007082995143719018,0.0,0.7224264740943909
