task_id,vx_bin,yaw_bin,terrain_type,terrain_level,probability,learning_progress,reward_ema
0,0,0,flat,0,0.0006937931757420301,0.0,0.7144129276275635
1,0,0,flat,1,0.0006605259259231389,0.0,0.7140749096870422
2,0,0,flat,2,0.0005528226029127836,0.0,0.7095350027084351
3,0,0,flat,3,0.0006126390071585774,0.0,0.7113061547279358
4,0,0,stairs_up,0,0.0005450480966828763,0.0,0.6497848033905029
5,0,0,stairs_up,1,0.0005640143062919378,0.0,0.6080016493797302
6,0,0,stairs_up,2,0.0009639033814892173,0.0010572075843811035,0.6442618370056152
7,0,0,stairs_up,3,0.0008597931591793895,0.0009765028953552246,0.6313534379005432
8,0,0,stairs_down,0,0.0031468297820538282,-0.0002446174621582031,0.6810554265975952
9,0,0,stairs_down,1,0.0005424664122983813,0.0,0.6350759863853455
10,0,0,stairs_down,2,0.0005420658271759748,0.0,0.6381900310516357
11,0,0,stairs_down,3,0.0036708491388708353,0.008674144744873047,0.6460776925086975
12,0,0,slope_up,0,0.0006708045839332044,0.0,0.718033492565155
13,0,0,slope_up,1,0.0005451560136862099,0.0,0.6973966956138611
14,0,0,slope_up,2,0.0005461007240228355,0.0,0.7037907838821411
15,0,0,slope_up,3,0.0005920165567658842,0.0,0.6972739100456238
16,0,0,slope_down,0,0.0010798011207953095,0.002526402473449707,0.7171740531921387
17,0,0,slope_down,1,0.0014613044913858175,0.005227386951446533,0.7094419002532959
18,0,0,slope_down,2,0.0007081619696691632,-0.0001946091651916504,0.7150548100471497
19,0,0,slope_down,3,0.0007443521171808243,0.0,0.7052302360534668
20,0,0,random_rough,0,0.000988501706160605,0.0,0.6970359683036804
21,0,0,random_rough,1,0.0012560703326016665,0.003824472427368164,0.6509734988212585
22,0,0,random_rough,2,0.0009460798464715481,0.0025631189346313477,0.5742794871330261
23,0,0,random_rough,3,0.0031544293742626905,0.007856756448745728,0.4169576168060303
24,0,1,flat,0,0.0007700527785345912,0.0,0.7207569479942322
25,0,1,flat,1,0.0005492806667461991,0.0,0.7122623920440674
26,0,1,flat,2,0.0005450475728139281,0.0,0.7038083672523499
27,0,1,flat,3,0.001135585131123662,0.001144111156463623,0.721064567565918
28,0,1,stairs_up,0,0.0005450485041365027,0.0,0.6862156391143799
29,0,1,stairs_up,1,0.0005485705332830548,0.0,0.6814264059066772
30,0,1,stairs_up,2,0.0011657977011054754,0.003856182098388672,0.6973081231117249
31,0,1,stairs_up,3,0.0008186042541638017,0.0,0.6935455203056335
32,0,1,stairs_down,0,0.0016044090734794736,0.005627870559692383,0.7014316320419312
33,0,1,stairs_down,1,0.00031001094612292945,-0.024927198886871338,0.6788979172706604
34,0,1,stairs_down,2,0.0005468596355058253,0.0,0.6993915438652039
35,0,1,stairs_down,3,0.0005486237350851297,0.0,0.7003707885742188
36,0,1,slope_up,0,0.0005451046745292842,0.0,0.7051672339439392
37,0,1,slope_up,1,0.0010948386043310165,0.002868831157684326,0.7164933085441589
38,0,1,slope_up,2,0.0012269063154235482,0.0035677552223205566,0.7167657017707825
39,0,1,slope_up,3,0.0007514781318604946,0.0,0.7228293418884277
40,0,1,slope_down,0,0.0005451194010674953,0.0,0.7089822888374329
41,0,1,slope_down,1,0.0005450516473501921,0.0,0.7022129893302917
42,0,1,slope_down,2,0.0006997587042860687,0.0,0.7148186564445496
43,0,1,slope_down,3,0.001420342130586505,0.004726827144622803,0.7136819362640381
44,0,1,random_rough,0,0.0007864477229304612,0.001991093158721924,0.7058643102645874
45,0,1,random_rough,1,0.0005486622103489935,0.0,0.6455188393592834
46,0,1,random_rough,2,0.0010320832952857018,0.0,0.5519827008247375
47,0,1,random_rough,3,0.001080486923456192,0.003981113433837891,0.4019097089767456
48,0,2,flat,0,0.001167620881460607,0.0029331445693969727,0.7173041701316833
49,0,2,flat,1,0.0008254745625890791,0.0016417503356933594,0.7195041179656982
50,0,2,flat,2,0.001012673368677497,0.003099501132965088,0.7188783288002014
51,0,2,flat,3,0.0006086541106924415,0.0,0.7104984521865845
52,0,2,stairs_up,0,0.0009397732792422175,0.0025870800018310547,0.7124233841896057
53,0,2,stairs_up,1,0.0019903606735169888,0.006133913993835449,0.7051717042922974
54,0,2,stairs_up,2,0.0006979069439694285,-0.0009921789169311523,0.7012428045272827
55,0,2,stairs_up,3,0.0005499550024978817,0.0,0.698704183101654
56,0,2,stairs_down,0,0.0019102913793176413,0.005455195903778076,0.7133975028991699
57,0,2,stairs_down,1,0.0010349147487431765,0.002498328685760498,0.7144790291786194
58,0,2,stairs_down,2,0.0006158375763334334,0.0,0.7078831791877747
59,0,2,stairs_down,3,0.0005451166653074324,0.0,0.6983129978179932
60,0,2,slope_up,0,0.001076682354323566,0.0031980276107788086,0.7180735468864441
61,0,2,slope_up,1,0.0009209793643094599,0.0026235580444335938,0.7126120328903198
62,0,2,slope_up,2,0.0005450478638522327,0.0,0.6949027180671692
63,0,2,slope_up,3,0.0005487320013344288,0.0,0.7073051333427429
64,0,2,slope_down,0,0.0009025931940414011,0.001368105411529541,0.7169404625892639
65,0,2,slope_down,1,0.0009121133480221033,0.0028540492057800293,0.7131007313728333
66,0,2,slope_down,2,0.0007624910795129836,0.0,0.7140935063362122
67,0,2,slope_down,3,0.0008570874924771488,0.0,0.7072362899780273
68,0,2,random_rough,0,0.0005567730986513197,0.0,0.6939144134521484
69,0,2,random_rough,1,0.001160021754913032,0.0,0.6326714158058167
70,0,2,random_rough,2,0.0008506026351824403,0.0,0.5606402158737183
71,0,2,random_rough,3,0.0028397066053003073,0.005441844463348389,0.37780165672302246
72,0,3,flat,0,0.0010486714309081435,0.0014990568161010742,0.7152690291404724
73,0,3,flat,1,0.0005454946076497436,0.0,0.6896705627441406
74,0,3,flat,2,0.0010628628078848124,0.0028219223022460938,0.7071452736854553
75,0,3,flat,3,0.0016631921753287315,0.0057746171951293945,0.6956213116645813
76,0,3,stairs_up,0,0.0005553675582632422,0.0,0.6994519233703613
77,0,3,stairs_up,1,0.0007955854525789618,0.002389252185821533,0.6875799894332886
78,0,3,stairs_up,2,0.0005548016633838415,0.0,0.6990329027175903
79,0,3,stairs_up,3,0.0017611689399927855,0.0,0.6882471442222595
80,0,3,stairs_down,0,0.0005925469449721277,-0.0013044476509094238,0.7087729573249817
81,0,3,stairs_down,1,0.0008322605863213539,0.0005644559860229492,0.7138030529022217
82,0,3,stairs_down,2,0.0005574444076046348,0.0,0.6933761239051819
83,0,3,stairs_down,3,0.0006868446944281459,0.0,0.7031157612800598
