task_id,vx_bin,yaw_bin,terrain_type,terrain_level,probability,learning_progress,reward_ema
0,0,0,flat,0,0.0011584575986489654,0.004038333892822266,0.730916440486908
1,0,0,flat,1,0.0008913271012715995,0.0021747350692749023,0.7339602112770081
2,0,0,flat,2,0.0007151081808842719,0.0,0.7303246855735779
3,0,0,flat,3,0.0011315768351778388,0.0035026073455810547,0.7352837920188904
4,0,0,stairs_up,0,0.0005668011144734919,0.0,0.6778417825698853
5,0,0,stairs_up,1,0.006785526406019926,0.0025910139083862305,0.6521630883216858
6,0,0,stairs_up,2,0.0005667887744493783,0.0,0.606616735458374
7,0,0,stairs_up,3,0.008623386733233929,0.012350499629974365,0.6397324800491333
8,0,0,stairs_down,0,0.0014790429268032312,0.002457857131958008,0.6866401433944702
9,0,0,stairs_down,1,0.0005667576915584505,0.0,0.6329956650733948
10,0,0,stairs_down,2,0.0005578269483521581,0.0,0.6463931798934937
11,0,0,stairs_down,3,0.03585894778370857,0.019093334674835205,0.6445696353912354
12,0,0,slope_up,0,0.0005667996010743082,0.0,0.7220334410667419
13,0,0,slope_up,1,0.0005669955862686038,0.0,0.7187891006469727
14,0,0,slope_up,2,0.0008768289699219167,0.0017796158790588379,0.7254592180252075
15,0,0,slope_up,3,0.0009811574127525091,0.0,0.7129999995231628
16,0,0,slope_down,0,0.0005667945952154696,0.0,0.7174679040908813
17,0,0,slope_down,1,0.0005668314406648278,0.0,0.7184116840362549
18,0,0,slope_down,2,0.0009158520260825753,0.0,0.7263066172599792
19,0,0,slope_down,3,0.0008966057212091982,0.002935945987701416,0.7177394032478333
20,0,0,random_rough,0,0.0014328686520457268,0.004117250442504883,0.7197085022926331
21,0,0,random_rough,1,0.0005719299078918993,0.0,0.6679997444152832
22,0,0,random_rough,2,0.002063317224383354,0.006705582141876221,0.5673233866691589
23,0,0,random_rough,3,0.0008405685075558722,-0.0009135007858276367,0.46999800205230713
24,0,1,flat,0,0.0012972505064681172,0.0036426782608032227,0.7321839332580566
25,0,1,flat,1,0.001191142713651061,0.004095852375030518,0.7365796566009521
26,0,1,flat,2,0.0007564026745967567,0.0,0.7227174043655396
27,0,1,flat,3,0.0007786108180880547,0.0,0.7309298515319824
28,0,1,stairs_up,0,0.0007292879745364189,0.0,0.7182872891426086
29,0,1,stairs_up,1,0.0008336622267961502,0.0,0.7020069360733032
30,0,1,stairs_up,2,0.003600239520892501,0.008788466453552246,0.7064908146858215
