time_s,command_vx,mean_vx,mean_vy,mean_yaw,mean_power_w,alive_fraction,within_tolerance_fraction
0.12,4.6,-0.003961404,0.0005524682,0.015021768,1.3835571,1.0,0.0
0.12,4.8,-0.0025175214,0.00051432196,0.008245638,1.7924244,1.0,0.0
0.12,5.0,-0.0022363514,0.0017763749,0.011442341,1.4819443,1.0,0.0
0.14,0.0,0.012842713,-0.03861896,-0.040403254,10.305295,1.0,1.0
0.14,0.2,0.21093673,-0.027613334,-0.1493368,5.3222837,1.0,1.0
0.14,0.4,0.40433806,-0.025479484,-0.07330562,8.824421,1.0,1.0
0.14,0.6,0.64067274,-0.021829914,0.028659936,24.401682,1.0,1.0
0.14,0.8,0.8637847,-0.0357676,0.023355296,27.913574,1.0,1.0
0.14,1.0,1.0641158,-0.03191019,0.055964895,36.957703,1.0,1.0
0.14,1.2,1.2625324,-0.07841916,0.05618478,55.028244,1.0,1.0
0.14,1.4,1.4340405,-0.06681422,0.05842592,73.7962,1.0,1.0
0.14,1.6,1.6165255,-0.0948368,-0.0015349076,95.29365,1.0,1.0
0.14,1.8,1.8228027,-0.08780101,-0.05333847,81.42244,1.0,1.0
0.14,2.0,2.0065117,-0.08646122,-0.11804408,191.52449,1.0,1.0
0.14,2.2,2.1880221,-0.046592098,-0.28485143,269.29953,1.0,0.0
0.14,2.4,2.3502092,-0.0019089878,-0.28977036,539.4821,1.0,0.0
0.14,2.6,2.534076,-0.019636616,-0.3779055,418.2359,1.0,0.0
0.14,2.8,2.6830974,0.006528266,-0.43683508,250.2605,1.0,0.0
0.14,3.0,2.846074,0.04248617,-0.16832642,276.57428,1.0,0.875
0.14,3.2,3.0001104,-0.052400738,0.052708328,203.71822,1.0,1.0
0.14,3.4,3.1021135,-0.061883792,0.17408964,208.21439,1.0,0.6875
0.14,3.6,3.1815944,-0.06326857,0.08487284,314.58777,1.0,0.0
0.14,3.8,3.213072,-0.07006566,-0.40192264,464.5333,1.0,0.0
0.14,4.0,-0.025426162,-0.050292,-0.08953974,17.074055,1.0,0.0
0.14,4.2,-0.0026102725,-0.006260729,0.009174168,3.5638142,1.0,0.0
0.14,4.4,-0.0033449172,-0.0006320447,0.016790362,3.1164174,1.0,0.0
0.14,4.6,-0.0036734848,0.00027152122,0.014558114,1.399282,1.0,0.0
0.14,4.8,-0.0029456993,0.0004876352,0.0072021866,1.8995016,1.0,0.0
0.14,5.0,-0.0025922875,0.0016279335,0.012176233,1.4109774,1.0,0.0
0.16,0.0,0.00910398,-0.04382542,0.0029139055,9.023778,1.0,1.0
0.16,0.2,0.21805789,-0.026688198,-0.17547289,10.947689,1.0,1.0
0.16,0.4,0.3993373,-0.027296092,-0.10713813,8.888304,1.0,1.0
0.16,0.6,0.629562,-0.019929033,0.020560633,18.800123,1.0,1.0
0.16,0.8,0.85276526,-0.006606412,0.022508746,47.83748,1.0,1.0
0.16,1.0,1.0654643,-0.0069644223,0.013668792,41.60533,1.0,1.0
0.16,1.2,1.2535491,-0.062154815,-0.08866825,48.64959,1.0,1.0
0.16,1.4,1.4605436,-0.05469204,0.009220871,70.25246,1.0,1.0
0.16,1.6,1.6540157,-0.08617921,0.0043415288,61.847187,1.0,1.0
0.16,1.8,1.8128527,-0.072974585,-0.14754692,135.54141,1.0,1.0
0.16,2.0,1.9840579,-0.050116003,-0.2251288,208.4928,1.0,0.25
0.16,2.2,2.2047255,-0.04400503,-0.23335585,397.57248,1.0,0.1875
0.16,2.4,2.3328903,-0.0055709556,-0.319906,455.86758,1.0,0.0
0.16,2.6,2.5236475,-0.016373046,-0.42841315,220.36984,1.0,0.0
0.16,2.8,2.6918197,0.007884607,-0.1909163,261.61438,1.0,0.6875
0.16,3.0,2.8758204,0.016613655,0.057899877,151.10149,1.0,1.0
0.16,3.2,3.0498204,-0.100769065,0.04830826,352.36353,1.0,1.0
0.16,3.4,3.1510983,-0.11465928,0.12027858,421.34055,1.0,1.0
0.16,3.6,3.2259178,-0.10190684,0.1263687,334.59686,1.0,0.25
0.16,3.8,3.230545,-0.044501785,0.018942619,419.9107,1.0,0.0
0.16,4.0,-0.025289018,-0.051051132,-0.101922646,18.354147,1.0,0.0
0.16,4.2,-0.0025470976,-0.0062387884,0.008938105,3.604764,1.0,0.0
0.16,4.4,-0.0037974946,-0.00048086475,0.017452896,3.2174766,1.0,0.0
0.16,4.6,-0.0041000126,0.00044743638,0.015165489,1.3290648,1.0,0.0
0.16,4.8,-0.002755203,0.0004096789,0.0070938254,1.8313377,1.0,0.0
0.16,5.0,-0.0023644494,0.000965806,0.012390414,1.3944635,1.0,0.0
0.18,0.0,0.013950914,-0.04089223,0.017144963,8.303423,1.0,1.0
0.18,0.2,0.22155663,-0.029738704,-0.103662595,8.876297,1.0,1.0
0.18,0.4,0.39842102,-0.025488412,-0.12255472,8.78853,1.0,1.0
0.18,0.6,0.6171723,-0.030221457,-0.030517485,17.135975,1.0,1.0
0.18,0.8,0.83761096,-0.0031067394,0.06677492,45.928955,1.0,1.0
0.18,1.0,1.0503695,0.01689301,0.09234651,70.52423,1.0,1.0
0.18,1.2,1.2612064,-0.025833728,-0.12865815,67.563805,1.0,1.0
0.18,1.4,1.4484354,-0.029429952,-0.064359955,85.570175,1.0,1.0
0.18,1.6,1.6310277,-0.06699106,-0.108678445,110.28162,1.0,1.0
0.18,1.8,1.8070991,-0.034455657,-0.22358796,159.67715,1.0,0.0
0.18,2.0,2.0044227,-0.034978878,-0.22301051,252.28418,1.0,0.125
0.18,2.2,2.19039,-0.050747205,-0.1329267,411.26166,1.0,1.0
0.18,2.4,2.314248,-0.002630666,-0.386534,292.48297,1.0,0.0
0.18,2.6,2.5292573,-0.010022908,-0.29977253,250.33586,1.0,0.0
0.18,2.8,2.718804,-0.017534561,-0.0044898833,170.40436,1.0,1.0
0.18,3.0,2.9276192,-0.020707265,-0.10462572,487.5867,1.0,1.0
0.18,3.2,3.0160131,-0.117358856,-0.54226506,762.73804,1.0,0.0
0.18,3.4,3.0982602,-0.12930265,-0.56028235,743.1665,1.0,0.0
0.18,3.6,3.2002802,-0.116112866,-0.4574142,840.9938,1.0,0.0
0.18,3.8,3.277955,-0.064123966,0.23225763,231.24078,1.0,0.0
0.18,4.0,-0.021368772,-0.044811796,-0.09524943,18.160297,1.0,0.0
0.18,4.2,-0.0026805322,-0.006332375,0.00944116,3.5711555,1.0,0.0
0.18,4.4,-0.003955028,-0.0006981047,0.01742838,3.2956398,1.0,0.0
0.18,4.6,-0.0041309935,0.0003657726,0.015568903,1.1903019,1.0,0.0
0.18,4.8,-0.002939915,0.00025804644,0.00832776,1.8368797,1.0,0.0
0.18,5.0,-0.003265738,0.00085110875,0.011745488,1.2712536,1.0,0.0
0.2,0.0,0.017987788,-0.039033372,0.03446454,4.3605766,1.0,1.0
0.2,0.2,0.21080977,-0.039743055,-0.032419514,8.719575,1.0,1.0
0.2,0.4,0.4022172,-0.024067912,-0.14631146,10.859784,1.0,1.0
0.2,0.6,0.60776436,-0.034284454,-0.08120075,13.987287,1.0,1.0
0.2,0.8,0.82368594,-0.017826565,0.030439097,44.080948,1.0,1.0
0.2,1.0,1.035332,0.0066297585,0.12786727,70.7482,1.0,1.0
0.2,1.2,1.2424029,-0.009283721,0.023749989,104.04361,1.0,1.0
0.2,1.4,1.4541168,-0.010449506,-0.028975563,129.54752,1.0,1.0
0.2,1.6,1.6505321,-0.036551498,-0.15995634,144.09058,1.0,1.0
0.2,1.8,1.8169336,-0.023214996,-0.15094528,250.96368,1.0,0.9375
0.2,2.0,1.9842263,-0.041537866,-0.04801722,370.66412,1.0,1.0
0.2,2.2,2.1829383,-0.05448045,-0.20353585,317.0194,1.0,0.4375
0.2,2.4,2.302146,0.0037652478,-0.40134794,172.9963,1.0,0.0
0.2,2.6,2.549511,-0.02158393,-0.10292849,208.68532,1.0,1.0
0.2,2.8,2.7709231,-0.04896827,-0.100928515,441.911,1.0,1.0
0.2,3.0,2.87488,-0.050158314,-0.5289477,602.8006,1.0,0.0
0.2,3.2,2.9916306,-0.14311607,-1.039812,578.2881,1.0,0.0
0.2,3.4,3.0778909,-0.16077511,-1.1488883,674.4778,1.0,0.0
0.2,3.6,3.1707644,-0.14539415,-1.0959526,633.6433,1.0,0.0
0.2,3.8,3.296961,-0.091510445,-0.1972906,831.2761,1.0,0.0
0.2,4.0,-0.017002655,-0.032044537,-0.074863285,14.478917,1.0,0.0
0.2,4.2,-0.0028485707,-0.0062626926,0.008395534,3.5335493,1.0,0.0
0.2,4.4,-0.004495558,-0.0007943865,0.01810658,3.072071,1.0,0.0
0.2,4.6,-0.004160071,0.0002513947,0.014475092,1.206753,1.0,0.0
0.2,4.8,-0.0028002127,-4.454996e-06,0.0067209015,1.663343,1.0,0.0
0.2,5.0,-0.0034892866,0.00034856467,0.0140920635,1.0571866,1.0,0.0
0.22,0.0,0.021102304,-0.039432775,0.048894733,2.6100016,1.0,1.0
0.22,0.2,0.20208502,-0.05124016,0.027119832,13.889009,1.0,1.0
0.22,0.4,0.41371107,-0.023664387,-0.17364623,17.370316,1.0,1.0
0.22,0.6,0.60452926,-0.031274773,-0.10605195,15.821701,1.0,1.0
0.22,0.8,0.81107223,-0.025805581,-0.04687139,30.576033,1.0,1.0
0.22,1.0,1.0227537,-0.011296058,0.07129439,56.83449,1.0,1.0
0.22,1.2,1.229657,-0.022034828,0.06831177,109.104195,1.0,1.0
0.22,1.4,1.4356877,-0.011280419,0.10690662,170.12831,1.0,1.0
0.22,1.6,1.6382058,-0.03495094,-0.014518926,222.53217,1.0,1.0
0.22,1.8,1.7996831,-0.03159446,0.00019686419,292.0798,1.0,1.0
0.22,2.0,1.9730117,-0.051341526,-0.07626881,294.784,1.0,1.0
0.22,2.2,2.1693144,-0.05630004,-0.28869033,182.81612,1.0,0.0
0.22,2.4,2.3081882,0.0068543553,-0.26257074,234.0373,1.0,0.0
0.22,2.6,2.6024945,-0.052330285,-0.04025554,236.93797,1.0,1.0
0.22,2.8,2.73032,-0.07511536,-0.49857616,532.78296,1.0,0.0
0.22,3.0,2.8759832,-0.072602786,-0.7229141,622.1372,1.0,0.0
0.22,3.2,3.02947,-0.120720856,-0.8983443,747.2969,1.0,0.0
0.22,3.4,3.1185486,-0.1378792,-0.98212564,723.8821,1.0,0.0
0.22,3.6,3.2031558,-0.13305247,-1.1229279,860.519,1.0,0.0
0.22,3.8,3.2417333,-0.11804427,-0.91820633,719.86694,1.0,0.0
0.22,4.0,-0.010424591,-0.017312888,-0.04537747,11.970722,1.0,0.0
0.22,4.2,-0.0035017193,-0.006076507,0.0059228935,3.4800563,1.0,0.0
0.22,4.4,-0.0046411967,-0.0009861673,0.019453757,2.9287412,1.0,0.0
0.22,4.6,-0.0043221815,-9.658301e-05,0.016191855,1.1929791,1.0,0.0
0.22,4.8,-0.0026482008,-0.000222131,0.006914293,1.831809,1.0,0.0
0.22,5.0,-0.0038401154,6.7852234e-05,0.010304652,1.0280126,1.0,0.0
0.24,0.0,0.022344861,-0.039733782,0.060490225,5.2963133,1.0,1.0
0.24,0.2,0.19861288,-0.053578354,0.043762255,10.4302,1.0,1.0
0.24,0.4,0.4268968,-0.028172057,-0.12286237,16.52878,1.0,1.0
0.24,0.6,0.60977566,-0.029608488,-0.13690528,20.218878,1.0,1.0
0.24,0.8,0.80468094,-0.025332764,-0.093737684,25.191252,1.0,1.0
0.24,1.0,1.0090418,-0.01653998,-0.0039567323,38.96393,1.0,1.0
0.24,1.2,1.21511,-0.032561116,0.010209672,74.2735,1.0,1.0
0.24,1.4,1.4212022,-0.026437663,0.10622964,128.50294,1.0,1.0
0.24,1.6,1.6244049,-0.048238106,0.04189831,191.24895,1.0,1.0
0.24,1.8,1.7860525,-0.041990902,-0.022414964,212.52924,1.0,1.0
0.24,2.0,1.9555413,-0.05632221,-0.15514188,193.99939,1.0,1.0
0.24,2.2,2.16311,-0.05176038,-0.29471081,197.67137,1.0,0.0
0.24,2.4,2.336576,-0.007396966,-0.08882585,211.76181,1.0,1.0
0.24,2.6,2.576241,-0.06970052,-0.2857852,538.8793,1.0,0.0
0.24,2.8,2.7404833,-0.095643125,-0.6206802,528.9027,1.0,0.0
0.24,3.0,2.9299126,-0.050024606,-0.48192185,604.03906,1.0,0.0
0.24,3.2,2.9941237,-0.102994226,-0.6373285,591.4946,1.0,0.0
0.24,3.4,3.09356,-0.110411875,-0.63989127,499.77,1.0,0.0
0.24,3.6,3.2283247,-0.08094215,-0.69261914,464.6085,1.0,0.0
0.24,3.8,3.2523246,-0.13394685,-1.2195135,977.925,1.0,0.0
0.24,4.0,-0.0036993385,-0.00054065743,-0.016081534,10.579021,1.0,0.0
0.24,4.2,-0.0029989365,-0.006416438,0.0084588025,3.6611798,1.0,0.0
0.24,4.4,-0.0049587605,-0.0012808521,0.019574724,2.8475742,1.0,0.0
0.24,4.6,-0.0044628293,-0.00036356808,0.014872458,1.1009303,1.0,0.0
0.24,4.8,-0.0028685615,-0.00021086494,0.006008088,1.8126216,1.0,0.0
0.24,5.0,-0.0036450918,-0.0006218543,0.0104821585,1.209589,1.0,0.0
0.26,0.0,0.021715822,-0.041178696,0.07207134,7.824231,1.0,1.0
0.26,0.2,0.19833094,-0.05146405,0.047079615,8.998013,1.0,1.0
0.26,0.4,0.42620102,-0.03974965,-0.026150344,16.603325,1.0,1.0
0.26,0.6,0.62461174,-0.029343288,-0.159407,28.788277,1.0,1.0
0.26,0.8,0.8093697,-0.023906343,-0.13127306,27.692207,1.0,1.0
0.26,1.0,1.0054696,-0.01697347,-0.044197142,32.532833,1.0,1.0
0.26,1.2,1.2028543,-0.032773204,-0.05181425,57.471497,1.0,1.0
0.26,1.4,1.4006529,-0.032157887,0.04242846,87.65608,1.0,1.0
0.26,1.6,1.6037912,-0.053048827,0.0036844409,126.954575,1.0,1.0
0.26,1.8,1.7675581,-0.04621235,-0.08861866,139.65608,1.0,1.0
0.26,2.0,1.9396181,-0.056751512,-0.20993967,131.42694,1.0,0.3125
0.26,2.2,2.1806817,-0.05384756,-0.1769602,211.60876,1.0,0.8125
0.26,2.4,2.376256,-0.023941807,-0.0489753,395.98572,1.0,1.0
0.26,2.6,2.5698822,-0.10115193,-0.5135206,362.58044,1.0,0.0
0.26,2.8,2.7968519,-0.080350704,-0.36884022,540.87976,1.0,0.0
0.26,3.0,2.8604486,-0.043759212,-0.3701287,569.10596,1.0,0.0
0.26,3.2,2.9654882,-0.050078467,-0.43422863,510.27438,1.0,0.0
0.26,3.4,3.0667186,-0.060267605,-0.4666046,532.7337,1.0,0.0
0.26,3.6,3.1758957,-0.05263728,-0.499341,576.54114,1.0,0.0
0.26,3.8,3.3064427,-0.0819882,-0.7937174,592.30133,1.0,0.0
0.26,4.0,0.002872564,0.014986636,0.016705923,9.325374,1.0,0.0
0.26,4.2,-0.003702019,-0.006081536,0.009522181,3.5025105,1.0,0.0
0.26,4.4,-0.0049563358,-0.0016764454,0.018297557,2.9759998,1.0,0.0
0.26,4.6,-0.0043381024,-0.00067569676,0.014445495,1.1122861,1.0,0.0
0.26,4.8,-0.0029305548,-0.00038398415,0.005839769,1.8021108,1.0,0.0
