time_s,command_vx,mean_vx,mean_vy,mean_yaw,mean_power_w,alive_fraction,within_tolerance_fraction
4.82,3.4,3.11069,-0.12874055,-0.09817049,803.32007,1.0,1.0
4.82,3.6,3.2121422,-0.13008088,-0.36601117,679.52545,1.0,0.0
4.82,3.8,3.3156028,-0.09779322,-0.23311205,375.00443,1.0,0.0
4.82,4.0,-0.0009637027,-0.0016845695,0.014752321,2.0385466,1.0,0.0
4.82,4.2,-0.005499371,-0.0062161665,0.010541682,3.5876746,1.0,0.0
4.82,4.4,-0.0023787473,-0.0030773582,0.007663888,2.4319043,1.0,0.0
4.82,4.6,0.00048364766,-0.0048615984,0.0047324565,0.9261873,1.0,0.0
4.82,4.8,-0.00062448997,-0.00038513646,0.0049661165,0.93258893,1.0,0.0
4.82,5.0,-0.0013773625,-0.0057172766,0.01555935,2.4138017,1.0,0.0
4.84,0.0,-0.018244036,-0.0080718715,-0.082232796,9.7491665,1.0,1.0
4.84,0.2,0.16778837,-0.015571151,0.08189705,4.3495097,1.0,1.0
4.84,0.4,0.36169568,-0.006103155,-0.08141801,14.132097,1.0,1.0
4.84,0.6,0.5841719,0.022192089,0.022590294,13.810836,1.0,1.0
4.84,0.8,0.82153153,0.032907795,0.09859009,30.099998,1.0,1.0
4.84,1.0,1.04771,0.03744003,0.12839682,32.276783,1.0,1.0
4.84,1.2,1.2345194,0.0068667345,0.12835038,48.028816,1.0,1.0
4.84,1.4,1.4246249,-0.023487464,0.08405583,71.21154,1.0,1.0
4.84,1.6,1.623606,0.037239764,-0.006117243,112.31524,1.0,1.0
4.84,1.8,1.776341,0.0029236134,0.088110976,188.17041,1.0,1.0
4.84,2.0,2.002233,-0.0075865462,-0.22626263,209.76736,1.0,0.0
4.84,2.2,2.1635914,-0.06987362,-0.09336798,235.44998,1.0,1.0
4.84,2.4,2.3271008,-0.04009787,0.14368647,259.9101,1.0,1.0
4.84,2.6,2.5052056,-0.047566555,-0.29246438,180.01724,1.0,0.0
4.84,2.8,2.688152,-0.1289982,-0.3714619,635.09033,1.0,0.0
4.84,3.0,2.932921,-0.010688089,-0.09269793,150.11057,1.0,1.0
4.84,3.2,3.0053177,-0.08558783,0.13640893,790.8474,1.0,1.0
4.84,3.4,3.1293235,-0.12634146,-0.42821246,694.1101,1.0,0.0
4.84,3.6,3.2605941,-0.100845136,-0.088238545,323.06342,1.0,0.625
4.84,3.8,3.3534153,-0.0844652,0.214973,367.4153,1.0,0.0
4.84,4.0,-0.0014740557,-0.0020502752,0.015639732,1.9405265,1.0,0.0
4.84,4.2,-0.0053900825,-0.0061283223,0.011042083,3.5656016,1.0,0.0
4.84,4.4,-0.002782201,-0.0025315494,0.008620084,2.5471902,1.0,0.0
4.84,4.6,0.0005976856,-0.004924016,0.0036065623,1.0372977,1.0,0.0
4.84,4.8,-0.00028839038,-0.00032479683,0.004560816,0.9919115,1.0,0.0
4.84,5.0,-0.0010474419,-0.0057381084,0.014036642,3.3397217,1.0,0.0
4.86,0.0,-0.0139778685,-0.011587212,-0.07498793,7.63936,1.0,1.0
4.86,0.2,0.1660043,-0.017099619,0.102984294,4.591131,1.0,1.0
4.86,0.4,0.38023388,-0.0076776408,-0.12450911,17.13773,1.0,1.0
4.86,0.6,0.5697755,0.011814702,-0.003750545,15.107012,1.0,1.0
4.86,0.8,0.80591846,0.04382623,0.10465969,31.73288,1.0,1.0
4.86,1.0,1.03286,0.06656784,0.117241286,61.554764,1.0,1.0
4.86,1.2,1.2404802,0.042560186,0.038735453,49.177277,1.0,1.0
4.86,1.4,1.42942,0.0138331335,-0.006966081,67.79762,1.0,1.0
4.86,1.6,1.6208574,0.036909796,0.05674128,203.899,1.0,1.0
4.86,1.8,1.7606447,-0.0020511583,-0.030333158,123.27615,1.0,1.0
4.86,2.0,2.009127,-0.018820144,-0.110963814,246.49068,1.0,1.0
4.86,2.2,2.1661348,-0.07246484,-0.092909664,144.18385,1.0,1.0
4.86,2.4,2.3494718,-0.023133129,0.019289795,326.2835,1.0,1.0
4.86,2.6,2.5268416,-0.045545258,-0.15513004,182.65799,1.0,0.9375
4.86,2.8,2.7091732,-0.09290725,-0.30582926,497.1693,1.0,0.0
4.86,3.0,2.9084094,-0.028880835,0.39237896,228.9283,1.0,0.0
4.86,3.2,2.9695876,-0.12483444,-0.12722252,742.21313,1.0,1.0
4.86,3.4,3.165318,-0.09595584,-0.2911624,298.04114,1.0,0.0625
4.86,3.6,3.2890284,-0.10036245,0.3006509,335.99698,1.0,0.1875
4.86,3.8,3.3767357,-0.105624825,0.3694413,225.60071,1.0,0.0
4.86,4.0,-0.0010708533,-0.0023570762,0.016128678,1.9597911,1.0,0.0
4.86,4.2,-0.0051896926,-0.0061609177,0.011014961,3.643433,1.0,0.0
4.86,4.4,-0.003386783,-0.0020144137,0.009140033,2.4849982,1.0,0.0
4.86,4.6,0.00049458933,-0.004788324,0.0014795493,1.1185044,1.0,0.0
4.86,4.8,-0.0007190198,-9.920471e-05,0.004863116,0.9487457,1.0,0.0
4.86,5.0,-0.0016085197,-0.005746918,0.015168809,2.6631784,1.0,0.0
4.88,0.0,-0.009107249,-0.011039587,-0.06586948,3.017858,1.0,1.0
4.88,0.2,0.16564561,-0.017678536,0.13743913,6.5721283,1.0,1.0
4.88,0.4,0.39728728,-0.014306536,-0.068808675,14.141577,1.0,1.0
4.88,0.6,0.55861115,0.008986892,-0.021369617,10.616951,1.0,1.0
4.88,0.8,0.78589565,0.033316825,0.0832639,28.792831,1.0,1.0
4.88,1.0,1.0106022,0.05987283,0.13734138,63.28987,1.0,1.0
4.88,1.2,1.2329223,0.05944019,0.108309366,93.93854,1.0,1.0
4.88,1.4,1.4379983,0.031313796,0.038590595,122.515366,1.0,1.0
4.88,1.6,1.6004984,0.024073165,0.134429,197.83612,1.0,1.0
4.88,1.8,1.755589,-0.0059901993,-0.1466456,83.872284,1.0,1.0
4.88,2.0,2.0185866,-0.052204907,-0.21902448,241.06583,1.0,0.1875
4.88,2.2,2.169228,-0.069020584,-0.10612075,165.83702,1.0,1.0
4.88,2.4,2.3673534,-0.044045433,0.0010925042,510.22424,1.0,1.0
4.88,2.6,2.578209,-0.056691013,-0.19077781,249.88988,1.0,0.8125
4.88,2.8,2.7416148,-0.077788696,-0.34107998,307.77573,1.0,0.0
4.88,3.0,2.8190634,-0.041795492,0.4488618,541.1788,1.0,0.0
4.88,3.2,2.981399,-0.11576738,-0.37479025,597.2538,1.0,0.0
4.88,3.4,3.19552,-0.084370114,0.09842851,308.91095,1.0,0.9375
4.88,3.6,3.3109019,-0.12668866,0.32473338,167.20235,1.0,0.0
4.88,3.8,3.4040508,-0.14664264,-0.16247733,499.4896,1.0,0.0625
4.88,4.0,-0.0012757144,-0.0026258077,0.014102781,1.871942,1.0,0.0
4.88,4.2,-0.005494787,-0.0060600666,0.010248132,3.5665326,1.0,0.0
4.88,4.4,-0.0035936397,-0.0015484719,0.0085800495,2.6071033,1.0,0.0
4.88,4.6,0.00055887504,-0.004815777,0.005521755,1.2166275,1.0,0.0
4.88,4.8,-0.00015609698,-0.00011729711,0.005371514,0.8168019,1.0,0.0
4.88,5.0,-0.0020287614,-0.005440962,0.013827928,2.9131598,1.0,0.0
4.9,0.0,-0.0034317623,-0.010438742,-0.067270376,3.3385081,1.0,1.0
4.9,0.2,0.1679832,-0.01718217,0.1814865,10.069431,1.0,1.0
4.9,0.4,0.38947475,-0.023043342,-0.012629693,18.524971,1.0,1.0
4.9,0.6,0.55778337,0.008951619,-0.041768257,12.976396,1.0,1.0
4.9,0.8,0.76764965,0.023274608,0.045354202,23.89197,1.0,1.0
4.9,1.0,0.9902669,0.04244613,0.12377049,56.164474,1.0,1.0
4.9,1.2,1.2140412,0.047338,0.17022264,103.859955,1.0,1.0
4.9,1.4,1.4224169,0.026628412,0.14969844,148.19656,1.0,1.0
4.9,1.6,1.5779855,0.017798282,0.09037946,141.07211,1.0,1.0
4.9,1.8,1.7707269,-0.0034942175,-0.20891228,134.13202,1.0,0.0625
4.9,2.0,2.023097,-0.078316435,-0.1742861,287.19,1.0,0.75
4.9,2.2,2.1823924,-0.06613179,-0.051946983,157.53867,1.0,1.0
4.9,2.4,2.3472748,-0.05428341,-0.103086725,425.40677,1.0,1.0
4.9,2.6,2.5439339,-0.08426341,-0.4026792,436.80463,1.0,0.0
4.9,2.8,2.7633662,-0.06594828,-0.3751067,294.76617,1.0,0.0
4.9,3.0,2.8489103,-0.05829081,0.14200962,660.0521,1.0,0.875
4.9,3.2,3.0070174,-0.090836,-0.24591734,229.34909,1.0,0.125
4.9,3.4,3.215301,-0.10398325,0.2692424,176.85959,1.0,0.0
4.9,3.6,3.3410478,-0.1613751,-0.35316706,567.11,1.0,0.125
4.9,3.8,3.3094926,-0.15482813,-1.1445638,848.4335,1.0,0.0
4.9,4.0,-0.0013328695,-0.0029858775,0.0147898365,1.8694059,1.0,0.0
4.9,4.2,-0.0055588074,-0.006106454,0.009792188,3.5884027,1.0,0.0
4.9,4.4,-0.0034518507,-0.0016233894,0.008134008,2.5568483,1.0,0.0
4.9,4.6,0.00052879023,-0.0042840787,0.0038377892,1.3106136,1.0,0.0
4.9,4.8,-0.00038405764,0.00030300935,0.0040071337,0.9125098,1.0,0.0
4.9,5.0,-0.0010691991,-0.0062539913,0.010433227,3.2812395,1.0,0.0
4.92,0.0,0.0038077114,-0.011084839,-0.10573737,8.903026,1.0,1.0
4.92,0.2,0.17497835,-0.016378732,0.2157424,10.519681,1.0,0.0
4.92,0.4,0.38311398,-0.027949851,0.039093457,12.359531,1.0,1.0
4.92,0.6,0.56975216,0.007040553,-0.07891396,20.706081,1.0,1.0
4.92,0.8,0.757851,0.019949265,0.007794084,22.672209,1.0,1.0
4.92,1.0,0.97305954,0.035794012,0.06497629,39.3257,1.0,1.0
4.92,1.2,1.192384,0.034825087,0.13852698,75.608444,1.0,1.0
4.92,1.4,1.401933,0.015166236,0.14439258,104.39826,1.0,1.0
4.92,1.6,1.5615827,0.013892338,-0.0122564165,93.208206,1.0,1.0
4.92,1.8,1.8187648,0.0012722779,-0.19984306,177.79773,1.0,0.6875
4.92,2.0,1.986065,-0.058021415,-0.10796223,335.22046,1.0,1.0
4.92,2.2,2.2063477,-0.06315026,0.0352299,91.9983,1.0,1.0
4.92,2.4,2.3278422,-0.060856536,-0.30401134,314.43024,1.0,0.0
4.92,2.6,2.5347655,-0.11206523,-0.3605302,614.0781,1.0,0.0
4.92,2.8,2.7699997,-0.05493909,-0.2974129,219.88026,1.0,0.0
4.92,3.0,2.8443508,-0.09201288,-0.1002419,700.27893,1.0,1.0
4.92,3.2,3.03086,-0.08923757,0.06854488,252.79152,1.0,1.0
4.92,3.4,3.2422495,-0.14013696,-0.15676397,456.3117,1.0,0.8125
4.92,3.6,3.253121,-0.17159656,-1.2149324,780.756,1.0,0.0
4.92,3.8,3.27414,-0.16156155,-1.3794459,1154.2922,1.0,0.0
4.92,4.0,-0.0013271461,-0.0031102886,0.014555784,1.8544825,1.0,0.0
4.92,4.2,-0.0055346405,-0.0060364217,0.00971028,3.6011717,1.0,0.0
4.92,4.4,-0.0036462976,-0.0017305777,0.009118017,2.7050424,1.0,0.0
4.92,4.6,0.00042780512,-0.0036320088,0.0031933032,1.3393276,1.0,0.0
4.92,4.8,-0.00032363215,0.00035439152,0.0051990855,0.7140535,1.0,0.0
4.92,5.0,-0.0013853079,-0.005727405,0.012419017,2.394506,1.0,0.0
4.94,0.0,0.0082395,-0.012867337,-0.12950632,13.814932,1.0,1.0
4.94,0.2,0.17101705,-0.01929408,0.19088563,9.682682,1.0,1.0
4.94,0.4,0.38135064,-0.02375817,0.06996931,10.599255,1.0,1.0
4.94,0.6,0.59614885,0.0031521916,-0.107810184,26.119982,1.0,1.0
4.94,0.8,0.76297456,0.017899528,-0.04001499,23.422228,1.0,1.0
4.94,1.0,0.96785706,0.03408887,0.011340664,29.713959,1.0,1.0
4.94,1.2,1.1760166,0.030037228,0.060008045,58.036316,1.0,1.0
4.94,1.4,1.3843822,0.010624995,0.06255913,80.78981,1.0,1.0
4.94,1.6,1.5593004,0.01191918,-0.11303808,68.77222,1.0,1.0
4.94,1.8,1.83095,-0.0015333137,-0.12761764,197.67538,1.0,1.0
4.94,2.0,1.9705987,-0.04407872,-0.06049815,197.67438,1.0,1.0
4.94,2.2,2.1718545,-0.056362666,0.11012762,246.94873,1.0,1.0
4.94,2.4,2.3185618,-0.053494535,-0.42234927,139.8191,1.0,0.0
4.94,2.6,2.5400627,-0.11419534,-0.23157158,429.7378,1.0,0.375
4.94,2.8,2.7743416,-0.056823853,-0.034438808,155.20428,1.0,1.0
4.94,3.0,2.8475752,-0.08616005,-0.38539347,593.3291,1.0,0.0
4.94,3.2,3.0489626,-0.10953054,0.17452216,162.3317,1.0,0.875
4.94,3.4,3.167644,-0.1507543,-0.98265254,793.81525,1.0,0.0
4.94,3.6,3.2301164,-0.1665648,-1.2672137,1102.3152,1.0,0.0
4.94,3.8,3.3172665,-0.13071734,-0.9376948,601.34204,1.0,0.0
4.94,4.0,-0.0014511824,-0.0032963087,0.0145489955,1.9011376,1.0,0.0
4.94,4.2,-0.0057749106,-0.006061091,0.009275189,3.5443997,1.0,0.0
4.94,4.4,-0.0031884979,-0.0018726893,0.0067364746,2.7343667,1.0,0.0
4.94,4.6,0.00053980004,-0.0033122213,0.007463917,1.4560076,1.0,0.0
4.94,4.8,-0.00034175062,0.0007079072,0.0038816119,0.9594544,1.0,0.0
4.94,5.0,-0.0012766753,-0.005600898,0.0136858625,3.0329213,1.0,0.0
4.96,0.0,-0.0026606813,-0.01167649,-0.08987196,5.0876846,1.0,1.0
4.96,0.2,0.16530785,-0.015740585,0.10849,14.38196,1.0,1.0
4.96,0.4,0.37535512,-0.023222504,0.075619005,10.531217,1.0,1.0
4.96,0.6,0.61307454,-0.003959177,-0.072739646,21.298594,1.0,1.0
4.96,0.8,0.78266394,0.014019249,-0.10721415,32.46118,1.0,1.0
4.96,1.0,0.9789375,0.031981595,-0.06745294,38.059814,1.0,1.0
4.96,1.2,1.1751143,0.028936852,-0.013293735,30.847322,1.0,1.0
4.96,1.4,1.3797185,0.010323361,-0.036864325,46.22963,1.0,1.0
4.96,1.6,1.5759387,0.013919329,-0.18883973,112.59038,1.0,0.9375
4.96,1.8,1.846895,-0.03037062,-0.16894612,197.31091,1.0,1.0
4.96,2.0,1.9678153,-0.04418226,-0.025556117,113.01063,1.0,1.0
4.96,2.2,2.1589613,-0.018319085,0.028561061,239.96895,1.0,1.0
4.96,2.4,2.3297431,-0.043681942,-0.35885775,182.01344,1.0,0.0
4.96,2.6,2.523814,-0.09187426,-0.22679788,457.7307,1.0,0.25
4.96,2.8,2.7397354,-0.07163094,0.38239616,345.33972,1.0,0.0
4.96,3.0,2.8514519,-0.068409726,-0.4186085,259.16876,1.0,0.0
4.96,3.2,3.0821884,-0.1417484,-0.24274385,456.27634,1.0,0.0
4.96,3.4,3.1267395,-0.16369644,-1.1223603,1125.548,1.0,0.0
4.96,3.6,3.2633946,-0.13107544,-0.79922307,523.042,1.0,0.0
4.96,3.8,3.3389986,-0.118445866,-0.8024271,723.17285,1.0,0.0
4.96,4.0,-0.0015409924,-0.0032334644,0.013895253,1.890055,1.0,0.0
4.96,4.2,-0.005775628,-0.006073234,0.009157373,3.5498478,1.0,0.0
4.96,4.4,-0.0028363895,-0.002203197,0.0069630514,2.5157814,1.0,0.0
4.96,4.6,0.0005836234,-0.0022418378,0.0038526105,1.4664575,1.0,0.0
4.96,4.8,-0.0003033901,0.0009290812,0.005446066,1.0203812,1.0,0.0
4.96,5.0,-0.001500551,-0.0053698802,0.017632326,2.6295779,1.0,0.0
4.98,0.0,-0.012761447,-0.015516809,-0.036776565,9.567674,1.0,1.0
4.98,0.2,0.16583575,-0.0054116044,-0.018068105,16.026188,1.0,1.0
4.98,0.4,0.36656952,-0.025024638,0.0974649,10.61492,1.0,1.0
4.98,0.6,0.6147934,-0.01915702,-0.0039004716,32.9941,1.0,1.0
4.98,0.8,0.8100103,0.011458341,-0.111491844,40.8582,1.0,1.0
4.98,1.0,1.0076183,0.031222569,-0.15075687,48.988068,1.0,1.0
4.98,1.2,1.1907535,0.029000157,-0.098873734,60.933678,1.0,1.0
4.98,1.4,1.392443,0.011942362,-0.1423752,77.19809,1.0,1.0
4.98,1.6,1.6128325,0.020031229,-0.18195556,192.40913,1.0,0.9375
4.98,1.8,1.8460383,-0.052981835,-0.14211431,292.07187,1.0,1.0
4.98,2.0,1.9654112,-0.04560274,-0.012736019,129.49173,1.0,1.0
4.98,2.2,2.1896791,-0.02793257,-0.03102182,305.89252,1.0,1.0
4.98,2.4,2.3596742,-0.03448835,-0.25465417,204.71443,1.0,0.0
4.98,2.6,2.5406775,-0.07902335,-0.27037686,267.07788,1.0,0.25
4.98,2.8,2.6837296,-0.063043594,0.32671958,509.47806,1.0,0.0
4.98,3.0,2.8711667,-0.05441588,-0.18681201,216.84174,1.0,0.6875
4.98,3.2,3.0142963,-0.1594648,-0.8924403,658.578,1.0,0.0
4.98,3.4,3.1713538,-0.13079841,-0.7875068,605.7965,1.0,0.0
4.98,3.6,3.2675693,-0.107001424,-0.742878,685.8508,1.0,0.0
4.98,3.8,3.3854568,-0.06485963,-0.8369968,564.10046,1.0,0.0
4.98,4.0,-0.0015424497,-0.003198781,0.014127868,1.8868177,1.0,0.0
4.98,4.2,-0.0054851323,-0.0060918713,0.010290632,3.6392689,1.0,0.0
4.98,4.4,-0.002643434,-0.0026373642,0.006395798,2.547144,1.0,0.0
4.98,4.6,0.0005206327,-0.0015170644,0.0031759269,1.491462,1.0,0.0
4.98,4.8,-0.00054675154,0.001056408,0.004678263,0.80103374,1.0,0.0
4.98,5.0,-0.002088293,-0.005255642,0.015830925,2.3886852,1.0,0.0
5.0,0.0,-0.011750381,-0.013904318,0.016451873,7.755516,1.0,1.0
5.0,0.2,0.16372514,-0.00714812,-0.06449139,13.504166,1.0,1.0
5.0,0.4,0.36131695,-0.025292903,0.12277858,8.139596,1.0,1.0
5.0,0.6,0.6070952,-0.024141274,0.03122459,16.316082,1.0,1.0
5.0,0.8,0.83005595,-0.0011818595,-0.05070529,32.74928,1.0,1.0
5.0,1.0,1.0244744,0.028849619,-0.058477953,61.75396,1.0,1.0
5.0,1.2,1.2264119,0.02902355,-0.14511815,80.94155,1.0,1.0
5.0,1.4,1.4281452,0.01820589,-0.23771799,91.831055,1.0,0.0
5.0,1.6,1.6292131,0.011932951,-0.09568952,151.63765,1.0,1.0
5.0,1.8,1.8091459,-0.033778485,-0.0957188,274.3423,1.0,1.0
5.0,2.0,1.9757786,-0.047098406,0.028700441,144.96829,1.0,1.0
5.0,2.2,2.1723213,-0.038379487,0.04687243,382.926,1.0,1.0
5.0,2.4,2.3976886,-0.041976422,-0.23038459,361.41962,1.0,0.1875
5.0,2.6,2.551577,-0.07276904,-0.3124125,230.29907,1.0,0.0625
5.0,2.8,2.7480555,-0.08724256,-0.048478514,594.514,1.0,1.0
5.0,3.0,2.8891623,-0.061327063,0.022389947,201.72061,1.0,1.0
5.0,3.2,2.9885569,-0.16731888,-0.9126086,1031.6342,1.0,0.0
5.0,3.4,3.1554904,-0.113354415,-0.7349395,715.62805,1.0,0.0
5.0,3.6,3.3136554,-0.04857234,-0.7449336,557.524,1.0,0.0
5.0,3.8,3.4375186,0.008516006,-0.71479714,516.79663,1.0,0.0
5.0,4.0,-0.0014450836,-0.003346283,0.015672328,1.9024364,1.0,0.0
5.0,4.2,-0.0059092483,-0.006048958,0.008723931,3.5157838,1.0,0.0
5.0,4.4,-0.002638369,-0.0032797428,0.008967477,2.599784,1.0,0.0
5.0,4.6,0.0008137446,-0.00092162576,0.00437815,1.4821157,1.0,0.0
5.0,4.8,-0.0002763961,0.0014624465,0.004047918,1.000994,1.0,0.0
5.0,5.0,-0.0021753688,-0.0055090403,0.014270983,2.2117276,1.0,0.0
5.0200000000000005,0.0,-0.008132271,-0.012034649,0.0407895,6.9850273,1.0,1.0
5.0200000000000005,0.2,0.1608496,-0.011737062,-0.061034277,10.055355,1.0,1.0
5.0200000000000005,0.4,0.36141622,-0.024573682,0.15231341,12.483639,1.0,1.0
5.0200000000000005,0.6,0.5974083,-0.01943539,0.027132452,14.071663,1.0,1.0
5.0200000000000005,0.8,0.8313483,-0.01912348,-0.012314001,46.032784,1.0,1.0
5.0200000000000005,1.0,1.0500239,0.008838944,-0.0034465096,45.015205,1.0,1.0
5.0200000000000005,1.2,1.2412884,0.028400548,-0.06015013,87.00882,1.0,1.0
5.0200000000000005,1.4,1.4416251,0.020518547,-0.10456714,119.55306,1.0,1.0
5.0200000000000005,1.6,1.6535044,-0.018099051,-0.14585996,147.22061,1.0,1.0
5.0200000000000005,1.8,1.7877283,-0.022173028,-0.035802163,153.956,1.0,1.0
5.0200000000000005,2.0,2.0014067,-0.046694025,0.09335702,117.439026,1.0,1.0
5.0200000000000005,2.2,2.1505704,-0.045183867,-0.04524216,291.00833,1.0,1.0
5.0200000000000005,2.4,2.3771534,-0.07240385,-0.46056333,358.41357,1.0,0.0
5.0200000000000005,2.6,2.555241,-0.060298167,-0.28436098,221.7196,1.0,0.1875
5.0200000000000005,2.8,2.712178,-0.10642111,-0.15569174,622.09845,1.0,1.0
5.0200000000000005,3.0,2.921708,-0.08407102,-0.114587486,259.91895,1.0,1.0
5.0200000000000005,3.2,3.013624,-0.14568141,-0.62638414,453.24878,1.0,0.0
5.0200000000000005,3.4,3.1994061,-0.0575926,-0.71289766,501.10583,1.0,0.0
5.0200000000000005,3.6,3.3622143,0.01403185,-0.60454166,475.85132,1.0,0.0
5.0200000000000005,3.8,3.4539967,0.04987891,-0.28228575,283.91483,1.0,0.25
5.0200000000000005,4.0,-0.0016869039,-0.0030834586,0.0149325505,1.8892194,1.0,0.0
5.0200000000000005,4.2,-0.0057158703,-0.0061829854,0.010915346,3.5674,1.0,0.0
5.0200000000000005,4.4,-0.0036453414,-0.0033188665,0.0051550055,2.4490957,1.0,0.0
5.0200000000000005,4.6,0.00065255724,-0.00039390725,0.004560441,1.493719,1.0,0.0
5.0200000000000005,4.8,-0.00022095455,0.0013418281,0.0069836536,1.0214409,1.0,0.0
5.0200000000000005,5.0,-0.0022140387,-0.0056021246,0.013451846,2.6571581,1.0,0.0
5.04,0.0,-0.00607319,-0.013400875,0.06605583,2.6439524,1.0,1.0
5.04,0.2,0.15967439,-0.011807744,-0.05364676,5.5902953,1.0,1.0
5.04,0.4,0.36946243,-0.02297147,0.1890116,15.609991,1.0,1.0
5.04,0.6,0.5833355,-0.01803441,0.03097533,17.512383,1.0,1.0
5.04,0.8,0.81765306,-0.020864626,0.0008133454,29.79797,1.0,1.0
5.04,1.0,1.0462692,-0.014901228,0.0074926266,60.689575,1.0,1.0
5.04,1.2,1.2708466,0.005177535,-0.034001708,59.902794,1.0,1.0
5.04,1.4,1.4673724,-0.0031087268,-0.0861485,88.441,1.0,1.0
5.04,1.6,1.6489481,-0.040515482,-0.14931905,240.46536,1.0,1.0
5.04,1.8,1.7777762,-0.022014998,0.010083524,82.26303,1.0,1.0
5.04,2.0,2.0107307,-0.040787183,0.15392625,175.78055,1.0,1.0
5.04,2.2,2.129761,-0.05147667,-0.18704602,168.2295,1.0,0.9375
5.04,2.4,2.381867,-0.0918616,-0.3890429,529.88806,1.0,0.0
5.04,2.6,2.5620685,-0.05625295,-0.11087958,113.035324,1.0,1.0
5.04,2.8,2.6963806,-0.10652439,-0.3393453,457.28775,1.0,0.0
5.04,3.0,2.8853092,-0.10695477,-0.61189044,637.7476,1.0,0.0
5.04,3.2,3.0018716,-0.11415093,-0.6808369,659.19763,1.0,0.0
5.04,3.4,3.2430825,-8.1919134e-05,-0.5948436,481.79022,1.0,0.0
5.04,3.6,3.3739681,0.0425606,-0.2180852,242.9975,1.0,0.4375
5.04,3.8,3.4177547,0.027209282,0.48564336,230.9569,1.0,0.0
5.04,4.0,-0.0014687134,-0.0029755146,0.015348811,1.9265444,1.0,0.0
5.04,4.2,-0.005878256,-0.0061947606,0.010738264,3.5567336,1.0,0.0
5.04,4.4,-0.00293759,-0.0040511563,0.0056617926,2.4641447,1.0,0.0
5.04,4.6,0.00061577605,-1.7407896e-05,0.004412629,1.4572498,1.0,0.0
5.04,4.8,-0.00052342436,0.0016488833,0.0050427457,1.0662234,1.0,0.0
5.04,5.0,-0.0011499166,-0.00579565,0.012020808,2.9349012,1.0,0.0
5.0600000000000005,0.0,-0.0043740235,-0.015542855,0.09428226,1.6561879,1.0,1.0
5.0600000000000005,0.2,0.16238707,-0.0112789245,-0.05365414,3.6640687,1.0,1.0
5.0600000000000005,0.4,0.38902736,-0.023783553,0.2188789,16.560925,1.0,0.0
5.0600000000000005,0.6,0.569347,-0.01802843,0.0689189,16.0641,1.0,1.0
5.0600000000000005,0.8,0.8037359,-0.013169302,-0.011039076,33.848343,1.0,1.0
5.0600000000000005,1.0,1.0253276,-0.01598429,-0.019924192,73.11821,1.0,1.0
5.0600000000000005,1.2,1.26276,-0.017289184,-0.039254535,116.05766,1.0,1.0
5.0600000000000005,1.4,1.4788651,-0.034712013,-0.08874014,163.09279,1.0,1.0
5.0600000000000005,1.6,1.6119521,-0.025636934,-0.13314831,208.87364,1.0,1.0
5.0600000000000005,1.8,1.7703955,-0.024582157,0.045681763,103.864586,1.0,1.0
5.0600000000000005,2.0,1.9812623,-0.011505403,0.104744054,183.19072,1.0,1.0
5.0600000000000005,2.2,2.1207886,-0.05294066,-0.2627238,138.43283,1.0,0.0
5.0600000000000005,2.4,2.3715029,-0.08551982,-0.21974126,495.60938,1.0,0.25
5.0600000000000005,2.6,2.567337,-0.059342317,0.16673225,221.86127,1.0,0.625
5.0600000000000005,2.8,2.6915772,-0.093333215,-0.37793827,187.61508,1.0,0.0
5.0600000000000005,3.0,2.8524308,-0.13808471,-0.7698204,810.63806,1.0,0.0
5.0600000000000005,3.2,3.0467415,-0.06349307,-0.66454977,440.85162,1.0,0.0
5.0600000000000005,3.4,3.256228,0.03174998,-0.2937284,242.51852,1.0,0.0
5.0600000000000005,3.6,3.3399925,0.01667159,0.47819188,245.35406,1.0,0.0
5.0600000000000005,3.8,3.3816733,-0.03660395,0.93773645,459.1518,1.0,0.0
5.0600000000000005,4.0,-0.0012612515,-0.0028492536,0.015335426,1.9603873,1.0,0.0
5.0600000000000005,4.2,-0.0058286227,-0.0061069047,0.009702766,3.5461822,1.0,0.0
5.0600000000000005,4.4,-0.0033441323,-0.004400492,0.0057801604,2.3112621,1.0,0.0
5.0600000000000005,4.6,0.0008507048,0.00015514363,0.0056369565,1.3981589,1.0,0.0
5.0600000000000005,4.8,-0.00027976735,0.001316925,0.004157029,1.016043,1.0,0.0
5.0600000000000005,5.0,-0.0016202589,-0.0056358064,0.01386727,2.7482524,1.0,0.0
5.08,0.0,-0.0055200937,-0.017024925,0.13231191,4.567006,1.0,1.0
5.08,0.2,0.17189704,-0.011634557,-0.08397919,9.857992,1.0,1.0
5.08,0.4,0.38455206,-0.01750895,0.19118397,9.273943,1.0,1.0
5.08,0.6,0.561942,-0.016689196,0.11953009,13.766562,1.0,1.0
5.08,0.8,0.78518945,-0.0097806975,0.019374805,27.38071,1.0,1.0
5.08,1.0,1.0012592,-0.008402474,-0.017647525,60.831436,1.0,1.0
5.08,1.2,1.2353563,-0.00844324,-0.07620719,113.38269,1.0,1.0
5.08,1.4,1.4449482,-0.027601184,-0.122617535,177.14676,1.0,1.0
5.08,1.6,1.5878736,-0.015287511,-0.0666172,119.63907,1.0,1.0
5.08,1.8,1.7800674,-0.028024152,0.08908092,128.47263,1.0,1.0
5.08,2.0,2.0098658,-0.007984679,-0.028488405,235.53224,1.0,1.0
