task_id,vx_bin,vy_bin,yaw_bin,probability,learning_progress,reward_ema
0,0,0,0,0.0036772300954908133,0.00658184289932251,0.7965418696403503
1,0,0,1,0.00374431861564517,0.00557100772857666,0.798716127872467
2,0,0,2,0.016814038157463074,0.011358916759490967,0.746453046798706
3,0,0,3,0.008174379356205463,0.009387493133544922,0.7074506282806396
4,0,0,4,0.0028405922930687666,0.0008234381675720215,0.6774556040763855
5,0,0,5,0.00175346783362329,0.0026077628135681152,0.6580504775047302
6,0,0,6,0.0012645681854337454,0.0007885098457336426,0.6601200103759766
7,0,0,7,0.0013446264201775193,0.0009860396385192871,0.660532534122467
8,0,0,8,0.0010301802540197968,0.0,0.6282532215118408
9,0,0,9,0.0019187984289601445,0.003300487995147705,0.6536723971366882
10,0,1,0,0.0008471484179608524,-0.004204392433166504,0.7884544134140015
11,0,1,1,0.0023759212344884872,0.002393960952758789,0.7763827443122864
12,0,1,2,0.011823887936770916,0.010720312595367432,0.7444968819618225
13,0,1,3,0.0047962297685444355,-0.001606762409210205,0.6918473839759827
14,0,1,4,0.003440380794927478,0.00217437744140625,0.658265233039856
15,0,1,5,0.0014617552515119314,0.0020464658737182617,0.6509963870048523
16,0,1,6,0.0013452430721372366,0.0008418560028076172,0.652557373046875
17,0,1,7,0.0012680485378950834,0.0008602142333984375,0.6489366292953491
18,0,1,8,0.0021687347907572985,0.004360616207122803,0.639866054058075
19,0,1,9,0.0037434925325214863,0.00563281774520874,0.6329585909843445
20,0,2,0,0.0025270171463489532,0.0035877227783203125,0.7752055525779724
21,0,2,1,0.002774011343717575,0.0009006261825561523,0.7560572028160095
22,0,2,2,0.007483585737645626,0.007743775844573975,0.7226154804229736
23,0,2,3,0.01767994463443756,0.011151313781738281,0.6549861431121826
24,0,2,4,0.0014668793883174658,-0.004089832305908203,0.6216845512390137
25,0,2,5,0.0013814836274832487,0.0014434456825256348,0.6235235929489136
26,0,2,6,0.0011686303187161684,-1.4901161193847656e-06,0.6265702843666077
27,0,2,7,0.0013778089778497815,0.0,0.6164658665657043
28,0,2,8,0.00236303498968482,0.004502475261688232,0.6125128865242004
29,0,2,9,0.0022118454799056053,0.004385769367218018,0.6142749190330505
30,1,0,0,0.001011868822388351,0.0,0.7588351964950562
31,1,0,1,0.0036347697023302317,0.005147814750671387,0.750559389591217
32,1,0,2,0.019372373819351196,0.012972235679626465,0.70250403881073
33,1,0,3,0.005015724338591099,0.006951630115509033,0.6744097471237183
34,1,0,4,0.0017769770929589868,0.0029241442680358887,0.6336671113967896
35,1,0,5,0.0015586403897032142,0.0024916529655456543,0.6282440423965454
36,1,0,6,0.0012615708401426673,0.00043332576751708984,0.6259539723396301
37,1,0,7,0.0019833764526993036,0.0032570362091064453,0.6272501945495605
38,1,0,8,0.0014605047181248665,0.0,0.6216413378715515
39,1,0,9,0.005956150591373444,0.007552385330200195,0.5996681451797485
40,1,1,0,0.00515416543930769,0.0073920488357543945,0.751168966293335
41,1,1,1,0.0016523916274309158,0.003070533275604248,0.7304776310920715
42,1,1,2,0.005575275979936123,0.006070613861083984,0.706195592880249
43,1,1,3,0.00819093082100153,0.007658243179321289,0.6525065302848816
44,1,1,4,0.003569150110706687,0.006406009197235107,0.6240057945251465
45,1,1,5,0.0008653589175082743,-0.003414452075958252,0.6135276556015015
46,1,1,6,0.0007749923970550299,-0.016195237636566162,0.6023874878883362
47,1,1,7,0.0026982470881193876,0.0042237043380737305,0.6101664304733276
48,1,1,8,0.0011053092312067747,-0.0020902156829833984,0.6184059977531433
49,1,1,9,0.0015238301130011678,0.001790463924407959,0.6198567152023315
50,1,2,0,0.00533809419721365,0.008111834526062012,0.7260805368423462
51,1,2,1,0.008610175922513008,0.010011672973632812,0.7093889713287354
52,1,2,2,0.004364537540823221,0.00684046745300293,0.680680513381958
53,1,2,3,0.02352895215153694,0.014050543308258057,0.6131961941719055
54,1,2,4,0.027034413069486618,0.014623284339904785,0.5756469368934631
55,1,2,5,0.002490506274625659,0.0046808719635009766,0.6016714572906494
56,1,2,6,0.00196755095385015,0.003345489501953125,0.6099379658699036
57,1,2,7,0.005239941645413637,0.008241415023803711,0.5794771313667297
58,1,2,8,0.004873171448707581,0.007431387901306152,0.5922408103942871
59,1,2,9,0.0019181158859282732,-0.008826196193695068,0.5672401189804077
