task_id,vx_bin,vy_bin,yaw_bin,probability,learning_progress,reward_ema
0,0,0,0,0.0012491742381826043,0.000529944896697998,0.8285068869590759
1,0,0,1,0.001120913540944457,0.0,0.830665647983551
2,0,0,2,0.0010729070054367185,0.0,0.8149573802947998
3,0,0,3,0.006932854186743498,0.007649242877960205,0.7915484309196472
4,0,0,4,0.0027206544764339924,0.0,0.7555863261222839
5,0,0,5,0.0055975597351789474,0.0030115246772766113,0.7076355814933777
6,0,0,6,0.0017224035691469908,-0.001751244068145752,0.666452169418335
7,0,0,7,0.0007441223133355379,-0.0029123425483703613,0.6622123718261719
8,0,0,8,0.0011359609197825193,0.0,0.6607245802879333
9,0,0,9,0.0013771246885880828,0.0014497637748718262,0.6643854379653931
10,0,1,0,0.0011961197014898062,0.0,0.8163595795631409
11,0,1,1,0.0011580780846998096,0.00012105703353881836,0.8137043118476868
12,0,1,2,0.001532325055450201,0.0017715096473693848,0.8035767078399658
13,0,1,3,0.0009120184113271534,-0.007901012897491455,0.7606711983680725
14,0,1,4,0.0025398877914994955,0.003034830093383789,0.7324054837226868
15,0,1,5,0.00612335791811347,-0.005280852317810059,0.6622008085250854
16,0,1,6,0.0011043149279430509,-0.0007758140563964844,0.6586825251579285
17,0,1,7,0.0005734906299039721,-0.005007803440093994,0.6482012271881104
18,0,1,8,0.0010216174414381385,-0.0005716681480407715,0.6550238132476807
19,0,1,9,0.001317707123234868,0.0009718537330627441,0.6530860066413879
20,0,2,0,0.0010970833245664835,0.0,0.7957139015197754
21,0,2,1,0.002383230719715357,0.003075897693634033,0.7857663035392761
22,0,2,2,0.0006953185074962676,-0.003802001476287842,0.7731232047080994
23,0,2,3,0.007311037741601467,0.007623255252838135,0.7362846732139587
24,0,2,4,0.00594685273244977,0.0063124895095825195,0.7088609337806702
25,0,2,5,0.005314952693879604,0.0054825544357299805,0.6424223184585571
26,0,2,6,0.002585609210655093,0.0028370022773742676,0.6007903814315796
27,0,2,7,0.0010233697248622775,0.0,0.6322174072265625
28,0,2,8,0.002441940363496542,0.0027850866317749023,0.6174036860466003
29,0,2,9,0.0016204877756536007,0.002090632915496826,0.6298798322677612
30,1,0,0,0.0011795159662142396,0.0003107786178588867,0.794079601764679
31,1,0,1,0.0016967024421319366,-0.0013554692268371582,0.775524377822876
32,1,0,2,0.0004441665078047663,-0.025639593601226807,0.7375670075416565
33,1,0,3,0.002036940772086382,0.0025236010551452637,0.7503769397735596
34,1,0,4,0.001290730549953878,-0.006205856800079346,0.687188982963562
35,1,0,5,0.0011583585292100906,-0.003499627113342285,0.6444916725158691
36,1,0,6,0.0010877032764256,0.0,0.6292914748191833
37,1,0,7,0.0024303391110152006,0.003715991973876953,0.6334508657455444
38,1,0,8,0.0004903657245449722,-0.018797457218170166,0.6192752718925476
39,1,0,9,0.0014435747871175408,0.001698613166809082,0.6351101994514465
40,1,1,0,0.0015371869085356593,0.0001087188720703125,0.7848793268203735
41,1,1,1,0.001494151190854609,0.0005896091461181641,0.777330756187439
42,1,1,2,0.0029970407485961914,0.004849493503570557,0.7482683658599854
43,1,1,3,0.00368350837379694,0.0054770708084106445,0.7241635322570801
44,1,1,4,0.0010547905694693327,-0.0021147727966308594,0.6721159219741821
45,1,1,5,0.0069330898113548756,0.007169127464294434,0.6396080255508423
46,1,1,6,0.001103032729588449,0.0,0.6249040961265564
47,1,1,7,0.0011942943092435598,0.0006521344184875488,0.6310151219367981
48,1,1,8,0.0005881974357180297,-0.009987592697143555,0.616824209690094
49,1,1,9,0.00151384761556983,0.001361072063446045,0.6263388395309448
50,1,2,0,0.0011045726714655757,0.0,0.7607432007789612
51,1,2,1,0.003349235514178872,0.004141449928283691,0.761955976486206
52,1,2,2,0.0019121450604870915,0.0023670196533203125,0.7417497038841248
53,1,2,3,0.004179926589131355,0.005318701267242432,0.7053036093711853
54,1,2,4,0.003593914909288287,0.00011616945266723633,0.6419921517372131
55,1,2,5,0.0025530001148581505,0.0,0.6015520095825195
56,1,2,6,0.0006442934973165393,-0.014849424362182617,0.5920944213867188
57,1,2,7,0.0011557620018720627,0.0,0.6096369624137878
58,1,2,8,0.002215678570792079,0.0034617185592651367,0.6059836745262146
59,1,2,9,0.0011321534402668476,0.0,0.6122331619262695
60,2,0,0,0.0015525954077020288,0.0018544197082519531,0.7332403659820557
61,2,0,1,0.0010570099111646414,0.0,0.7131470441818237
