task_id,vx_bin,vy_bin,yaw_bin,probability,learning_progress,reward_ema
0,0,0,0,0.0010018580360338092,0.0,0.6704990267753601
1,0,0,1,0.008476890623569489,0.015811681747436523,0.6621119976043701
2,0,0,2,0.0023549969773739576,0.008092701435089111,0.6572436690330505
3,0,0,3,0.000657831784337759,-0.016450107097625732,0.6312727332115173
4,0,0,4,0.0009285071864724159,-0.0012099742889404297,0.6343770623207092
5,0,0,5,0.0013223567511886358,0.002334773540496826,0.6143471002578735
6,0,0,6,0.0008052001358009875,-0.013894379138946533,0.5974048376083374
7,0,0,7,0.0009667241829447448,0.0,0.5624679923057556
8,0,0,8,0.0007086990517564118,-0.02043747901916504,0.5978578329086304
9,0,0,9,0.00151382468175143,0.0047155022621154785,0.6060868501663208
10,0,1,0,0.0009794362122192979,0.0,0.64017254114151
11,0,1,1,0.0009807369206100702,-0.00560760498046875,0.6603356599807739
12,0,1,2,0.001030609244480729,0.0,0.6540323495864868
13,0,1,3,0.0011676590656861663,0.002827882766723633,0.623460590839386
14,0,1,4,0.0011733252322301269,-6.961822509765625e-05,0.6098508238792419
15,0,1,5,0.0006107853259891272,-0.01776951551437378,0.6025108098983765
16,0,1,6,0.0009657192858867347,0.0,0.5871263742446899
17,0,1,7,0.000910656584892422,-0.00090789794921875,0.599101185798645
18,0,1,8,0.0011421524686738849,0.0008748769760131836,0.600990891456604
19,0,1,9,0.0008876620559021831,-0.001955687999725342,0.6086969375610352
20,0,2,0,0.0006153049762360752,-0.007357597351074219,0.6201751828193665
21,0,2,1,0.0006299071246758103,-0.011888504028320312,0.6479386687278748
22,0,2,2,0.0006893901154398918,-0.006618797779083252,0.6086190342903137
23,0,2,3,0.0008163742022588849,-0.0033774375915527344,0.563095211982727
24,0,2,4,0.0013435579603537917,0.0,0.5603154897689819
25,0,2,5,0.0006653714808635414,-0.012784957885742188,0.5567106008529663
26,0,2,6,0.0009136050939559937,-0.0033579468727111816,0.5786113142967224
27,0,2,7,0.0006027541239745915,-0.02016085386276245,0.5565646886825562
28,0,2,8,0.0011005651904270053,-0.0020731091499328613,0.5516235828399658
29,0,2,9,0.0009703837567940354,0.0,0.5409775376319885
30,1,0,0,0.0008281680638901889,-0.012106001377105713,0.7002169489860535
31,1,0,1,0.0010977463098242879,-0.0019068121910095215,0.6643083691596985
32,1,0,2,0.0006732611218467355,-0.00569915771484375,0.6295151114463806
33,1,0,3,0.0009107452351599932,-0.0014976859092712402,0.6121262907981873
34,1,0,4,0.0010013929568231106,0.0,0.5882523655891418
35,1,0,5,0.0006776396767236292,-0.008373141288757324,0.5841180682182312
36,1,0,6,0.0010204545687884092,0.0,0.5782647728919983
37,1,0,7,0.0010307837510481477,0.00032716989517211914,0.5807786583900452
38,1,0,8,0.0012341818073764443,0.0027074813842773438,0.5883007049560547
39,1,0,9,0.0014325926313176751,0.0035912394523620605,0.579854428768158
40,1,1,0,0.0009060598677024245,0.0,0.6324266195297241
41,1,1,1,0.0009017440024763346,0.0,0.6450376510620117
42,1,1,2,0.0009750434546731412,0.0,0.5858325958251953
43,1,1,3,0.001087051467038691,0.001717686653137207,0.6033414006233215
44,1,1,4,0.0009986793156713247,0.0,0.5625375509262085
45,1,1,5,0.0009898621356114745,0.0,0.5604472160339355
46,1,1,6,0.000759434886276722,-0.004881381988525391,0.580424427986145
47,1,1,7,0.0008925896836444736,0.0,0.5550961494445801
48,1,1,8,0.0006682011880911887,-0.010483920574188232,0.5587829351425171
49,1,1,9,0.000897963356692344,0.0,0.5498035550117493
50,1,2,0,0.0006342780543491244,-0.0059503912925720215,0.6542431116104126
51,1,2,1,0.000912494317162782,0.0,0.6373891830444336
52,1,2,2,0.0006913862889632583,-0.008771359920501709,0.5983362793922424
53,1,2,3,0.0010102452943101525,0.0003247261047363281,0.584255576133728
54,1,2,4,0.0010478042531758547,0.0007111430168151855,0.56805020570755
55,1,2,5,0.0012497195275500417,0.0026543736457824707,0.5481218099594116
56,1,2,6,0.0005740926717408001,-0.03116673231124878,0.5119298696517944
57,1,2,7,0.0006048954674042761,-0.0173797607421875,0.5428279638290405
58,1,2,8,0.0008488071616739035,-0.0024094581604003906,0.5505297780036926
59,1,2,9,0.0013890968402847648,0.0036790966987609863,0.5274279713630676
60,2,0,0,0.0028449492529034615,0.009124398231506348,0.6149818301200867
61,2,0,1,0.0009445748291909695,0.0,0.5969159603118896
62,2,0,2,0.0016814264236018062,0.005846500396728516,0.5640438795089722
63,2,0,3,0.0012558058369904757,0.0031247735023498535,0.539269208908081
64,2,0,4,0.0008718968601897359,-0.0017300248146057129,0.5331916809082031
65,2,0,5,0.0006184306694194674,-0.013513922691345215,0.5201461911201477
66,2,0,6,0.0008150701178237796,-0.0032306909561157227,0.5353370904922485
67,2,0,7,0.0015178825706243515,0.0,0.5171880125999451
68,2,0,8,0.0009339125826954842,-0.0012625455856323242,0.5299624800682068
69,2,0,9,0.0009493067627772689,-0.0022266507148742676,0.5267444849014282
70,2,1,0,0.0009948156075552106,0.00015079975128173828,0.6065120697021484
71,2,1,1,0.000889187736902386,-0.0008706450462341309,0.5929630398750305
72,2,1,2,0.0008982227300293744,0.0,0.5593510270118713
73,2,1,3,0.0020757270976901054,0.006941854953765869,0.5456479787826538
74,2,1,4,0.0013119284994900227,0.0030825138092041016,0.5355072021484375
75,2,1,5,0.0010975124314427376,0.0,0.5098949074745178
76,2,1,6,0.000983583740890026,0.0,0.5216108560562134
77,2,1,7,0.001062914845533669,0.0,0.5153862237930298
78,2,1,8,0.0010405231732875109,-5.1081180572509766e-05,0.5249102115631104
79,2,1,9,0.0010782214812934399,0.0009788274765014648,0.5099453926086426
80,2,2,0,0.0012909781653434038,0.002093970775604248,0.5956545472145081
81,2,2,1,0.0012035379186272621,0.00200730562210083,0.5755494236946106
82,2,2,2,0.0006637092446908355,-0.01405024528503418,0.5413906574249268
83,2,2,3,0.001287764753215015,0.0030190348625183105,0.526252269744873
84,2,2,4,0.0007866888190619648,-0.006247818470001221,0.519135594367981
85,2,2,5,0.0008829592843540013,-0.003711223602294922,0.5060133337974548
86,2,2,6,0.0016311650397256017,0.005321532487869263,0.4980008006095886
87,2,2,7,0.001278635929338634,0.0,0.5057911276817322
88,2,2,8,0.0007991822203621268,-0.010374099016189575,0.4897123873233795
89,2,2,9,0.0004941937513649464,-0.017760425806045532,0.4698147177696228
90,3,0,0,0.0014704711502417922,4.51207160949707e-05,0.5463094115257263
91,3,0,1,0.0011909670429304242,0.0,0.513388454914093
92,3,0,2,0.0015083332546055317,0.002544194459915161,0.501539945602417
93,3,0,3,0.0010296801337972283,-0.013956457376480103,0.4590015113353729
94,3,0,4,0.0010959412902593613,-0.001262962818145752,0.46805086731910706
95,3,0,5,0.00238848221488297,0.007272124290466309,0.4762346148490906
96,3,0,6,0.0016640879912301898,0.002805382013320923,0.4730452299118042
97,3,0,7,0.0015975856222212315,0.0028360486030578613,0.4666582942008972
98,3,0,8,0.0010607357835397124,-0.0008879601955413818,0.4595678150653839
99,3,0,9,0.0014431130839511752,0.0,0.45571935176849365
100,3,1,0,0.0014200940495356917,0.003205239772796631,0.5373553037643433
101,3,1,1,0.0012580037582665682,-0.0016177892684936523,0.515961766242981
102,3,1,2,0.0023697023279964924,0.006913691759109497,0.4961813688278198
103,3,1,3,0.0015189185505732894,-0.002552628517150879,0.46938061714172363
104,3,1,4,0.0012078601866960526,0.0021501779556274414,0.455366313457489
105,3,1,5,0.0010070669231936336,-0.014672458171844482,0.44219696521759033
106,3,1,6,0.0012557674199342728,0.0012094080448150635,0.4533640146255493
107,3,1,7,0.0011694300919771194,0.0013010501861572266,0.4387851357460022
108,3,1,8,0.0017692982219159603,0.005469858646392822,0.45979583263397217
109,3,1,9,0.0016201591352000833,0.004898875951766968,0.44497737288475037
110,3,2,0,0.0012459282297641039,-0.0044092535972595215,0.5160664319992065
111,3,2,1,0.0015071638626977801,-0.006166964769363403,0.48010990023612976
112,3,2,2,0.002298220293596387,0.006896495819091797,0.4678289294242859
113,3,2,3,0.00106311053968966,0.0,0.4517117738723755
114,3,2,4,0.001706965733319521,0.00393301248550415,0.44150829315185547
115,3,2,5,0.001162252970971167,0.0,0.43526220321655273
116,3,2,6,0.0023601294960826635,0.004790544509887695,0.44812262058258057
117,3,2,7,0.001644142554141581,0.0,0.4302140474319458
118,3,2,8,0.0009256703779101372,0.0,0.40981730818748474
119,3,2,9,0.0012329415185377002,0.0,0.42383646965026855
120,4,0,0,0.003648338606581092,0.007460236549377441,0.41924741864204407
121,4,0,1,0.002807349432259798,0.0038821399211883545,0.3923335075378418
122,4,0,2,0.0035911831073462963,0.009218037128448486,0.3839241862297058
123,4,0,3,0.0017256294377148151,0.0021194517612457275,0.36716002225875854
124,4,0,4,0.001645536394789815,0.0008743107318878174,0.3629831373691559
125,4,0,5,0.0018486868357285857,0.0041231513023376465,0.3566153645515442
126,4,0,6,0.004319639876484871,0.011293888092041016,0.36825448274612427
127,4,0,7,0.002446196973323822,0.0039854347705841064,0.3566287159919739
128,4,0,8,0.004294487182050943,0.010543584823608398,0.3677007555961609
129,4,0,9,0.002294679172337055,-0.0007619559764862061,0.35588499903678894
130,4,1,0,0.00500522181391716,0.011110782623291016,0.4227016568183899
131,4,1,1,0.007974465377628803,0.012147516012191772,0.37900274991989136
132,4,1,2,0.0031282769050449133,0.00729486346244812,0.36493274569511414
133,4,1,3,0.001675984705798328,0.0014560818672180176,0.3597927689552307
134,4,1,4,0.0029945746064186096,0.007008403539657593,0.3547772467136383
135,4,1,5,0.004551611375063658,0.009966284036636353,0.3479844331741333
136,4,1,6,0.002407739171758294,0.005589783191680908,0.34953534603118896
137,4,1,7,0.0026063660625368357,0.00663033127784729,0.3530271649360657
138,4,1,8,0.002264635870233178,0.004863440990447998,0.3489583730697632
139,4,1,9,0.006319952197372913,0.012838184833526611,0.34507501125335693
140,4,2,0,0.013948347419500351,0.017019540071487427,0.3952258825302124
141,4,2,1,0.008505895733833313,0.01441800594329834,0.37080079317092896
142,4,2,2,0.004149317275732756,0.009472578763961792,0.3512518107891083
143,4,2,3,0.005495165009051561,0.008368521928787231,0.31044164299964905
144,4,2,4,0.003941638395190239,0.008850306272506714,0.33533090353012085
145,4,2,5,0.003111198078840971,0.005513191223144531,0.3373372554779053
146,4,2,6,0.004683899227529764,0.009579628705978394,0.32696300745010376
147,4,2,7,0.004535919055342674,0.00991329550743103,0.3369675576686859
148,4,2,8,0.006635674741119146,0.013494491577148438,0.3330322504043579
149,4,2,9,0.0053443000651896,0.010857701301574707,0.33342695236206055
150,5,0,0,0.007660815492272377,0.011276036500930786,0.2728434205055237
151,5,0,1,0.026944119483232498,0.022370368242263794,0.24036380648612976
152,5,0,2,0.021222442388534546,0.020055711269378662,0.2147141993045807
153,5,0,3,0.010638279840350151,0.01575028896331787,0.2127285748720169
154,5,0,4,0.03259153664112091,0.023716002702713013,0.21979957818984985
155,5,0,5,0.009948552586138248,0.013471066951751709,0.21393239498138428
156,5,0,6,0.04330870509147644,0.02826845645904541,0.16654881834983826
157,5,0,7,0.009333137422800064,0.013473927974700928,0.21742576360702515
158,5,0,8,0.03941700980067253,0.03340452164411545,0.1456695795059204
159,5,0,9,0.01177299302071333,0.015935704112052917,0.21089588105678558
160,5,1,0,0.00844588689506054,0.009701445698738098,0.2491140514612198
161,5,1,1,0.021222002804279327,0.020384982228279114,0.21490317583084106
162,5,1,2,0.007701262831687927,0.012806057929992676,0.22513636946678162
163,5,1,3,0.003997488878667355,0.008402839303016663,0.21404679119586945
164,5,1,4,0.005923697724938393,0.009274989366531372,0.21533450484275818
165,5,1,5,0.006139948032796383,0.012746110558509827,0.21642421185970306
166,5,1,6,0.017679808661341667,0.019256606698036194,0.1843254268169403
167,5,1,7,0.023205945268273354,0.017992272973060608,0.15878620743751526
168,5,1,8,0.01176904235035181,0.014876946806907654,0.20960864424705505
169,5,1,9,0.019314376637339592,0.01625104248523712,0.19441334903240204
170,5,2,0,0.010042650625109673,0.014779821038246155,0.23922285437583923
171,5,2,1,0.019037263467907906,0.017484739422798157,0.2124853879213333
172,5,2,2,0.008142092265188694,0.014446094632148743,0.20631541311740875
173,5,2,3,0.007337264250963926,0.01435244083404541,0.1859751045703888
174,5,2,4,0.009153777733445168,0.011533036828041077,0.1780955046415329
175,5,2,5,0.0052535017021000385,0.007265254855155945,0.19783522188663483
176,5,2,6,0.011661193333566189,0.017163798213005066,0.1723262369632721
177,5,2,7,0.01146329939365387,0.01740443706512451,0.19247010350227356
178,5,2,8,0.015877824276685715,0.015176117420196533,0.17730972170829773
179,5,2,9,0.02044752798974514,0.020882487297058105,0.19500643014907837
180,6,0,0,0.0014733965508639812,0.0011226609349250793,0.10395807772874832
181,6,0,1,0.01132962666451931,-0.010461792349815369,0.06551456451416016
182,6,0,2,0.014876033179461956,0.01852576807141304,0.06930762529373169
183,6,0,3,0.0037201279774308205,0.008963018655776978,0.07864223420619965
184,6,0,4,0.012373104691505432,0.017849765717983246,0.06139927729964256
185,6,0,5,0.00635088887065649,0.013422489166259766,0.08232865482568741
186,6,0,6,0.004450651817023754,0.011788874864578247,0.050256356596946716
187,6,0,7,0.005491428542882204,0.009726624935865402,0.059746406972408295
188,6,0,8,0.010241239331662655,-0.0022633373737335205,0.043663010001182556
189,6,0,9,0.004817959852516651,0.010942723602056503,0.07040788233280182
190,6,1,0,0.004017999395728111,0.009588286280632019,0.10636045038700104
191,6,1,1,0.0029677036218345165,0.007839493453502655,0.08934085071086884
192,6,1,2,0.005590104963630438,0.012857750058174133,0.07402108609676361
193,6,1,3,0.007367687299847603,0.01514064148068428,0.07410018146038055
194,6,1,4,0.004458132665604353,0.010944865643978119,0.07619033008813858
195,6,1,5,0.010657740756869316,0.0174295324832201,0.031105998903512955
196,6,1,6,0.0037552372086793184,0.008537821471691132,0.04407338798046112
197,6,1,7,0.003100867848843336,0.005688995122909546,0.05377482250332832
198,6,1,8,0.0030694901943206787,0.0031525343656539917,0.05450402945280075
199,6,1,9,0.00509653938934207,0.009611144661903381,0.06037657707929611
200,6,2,0,0.007387041579931974,0.015215836465358734,0.09203413128852844
201,6,2,1,0.009369954466819763,0.01645643636584282,0.07258009910583496
202,6,2,2,0.002117416588589549,0.006093669682741165,0.049086280167102814
203,6,2,3,0.006164110265672207,0.014063756912946701,0.056196801364421844
204,6,2,4,0.004551965277642012,0.009224582463502884,0.041602324694395065
205,6,2,5,0.009200070984661579,0.016376912593841553,0.05045193433761597
206,6,2,6,0.004225597716867924,0.010790420696139336,0.0362510085105896
207,6,2,7,0.0033124545589089394,0.009223967790603638,0.031528256833553314
208,6,2,8,0.0029430286958813667,0.0072725266218185425,0.050008781254291534
209,6,2,9,0.003722444409504533,0.00993366539478302,0.051076874136924744
210,7,0,0,0.0010153641924262047,0.0,0.06685896962881088
211,7,0,1,0.0012284996919333935,0.002435380592942238,0.0268180500715971
212,7,0,2,0.0017268599476665258,0.005544181913137436,0.009632406756281853
213,7,0,3,0.0009734310442581773,-0.00035023619420826435,0.001450233394280076
214,7,0,4,0.0010046276729553938,1.9578495994210243e-05,0.00012161560880485922
215,7,0,5,0.0016871691914275289,0.00534519087523222,0.006062597036361694
216,7,0,6,0.0012069219956174493,0.0021972726099193096,0.002197466092184186
217,7,0,7,0.00100314908195287,0.0,4.977787853022164e-07
218,7,0,8,0.0010052616707980633,-0.000546423951163888,0.0021856955718249083
219,7,0,9,0.0010031493147835135,0.0,1.7020584594518162e-11
220,7,1,0,0.0010693955700844526,0.0,0.06820213794708252
221,7,1,1,0.0010213589994236827,-0.0011352002620697021,0.02512948587536812
222,7,1,2,0.0009677446214482188,-0.00048010097816586494,0.0033074314706027508
223,7,1,3,0.0009945706697180867,-7.748336065560579e-05,0.00042267359094694257
224,7,1,4,0.0010010844562202692,0.0,0.0007542831590399146
225,7,1,5,0.001219501020386815,0.0022905380465090275,0.003224774729460478
226,7,1,6,0.0010033412836492062,0.0,1.0562223906163126e-05
227,7,1,7,0.0010031657293438911,0.0,8.138246698763396e-07
228,7,1,8,0.002249856013804674,0.007620116695761681,0.007937082089483738
229,7,1,9,0.0010031493147835135,-3.497376832584109e-10,1.3989506220113412e-09
230,7,2,0,0.0009529409580864012,0.0,0.05418774485588074
231,7,2,1,0.0008772604633122683,-0.002093212679028511,0.01764676719903946
232,7,2,2,0.0010167391737923026,-0.000586862675845623,0.00498256366699934
233,7,2,3,0.0009714928455650806,-0.00038507243152707815,0.0016691758064553142
234,7,2,4,0.001012133085168898,0.0,0.001209985464811325
235,7,2,5,0.001003352808766067,0.0,6.996570300543681e-05
236,7,2,6,0.0010019598994404078,-1.2976503057871014e-05,5.2882853196933866e-05
237,7,2,7,0.0010066565591841936,0.0,0.0007095597102306783
238,7,2,8,0.0011449451558291912,0.0015842599095776677,0.0018844007281586528
239,7,2,9,0.00159875035751611,0.004890692885965109,0.004890697542577982
240,8,0,0,0.0009663806413300335,-0.0010345429182052612,0.057080842554569244
241,8,0,1,0.0009973119013011456,0.0,0.018843527883291245
242,8,0,2,0.0009872245136648417,-0.00016021763440221548,0.001747988979332149
243,8,0,3,0.0010023987852036953,0.0,0.00031143947853706777
244,8,0,4,0.001005820231512189,3.615434616222046e-05,4.8925940063782036e-05
245,8,0,5,0.0010030524572357535,0.0,1.5273011740646325e-05
246,8,0,6,0.0010031415149569511,-7.265705903591879e-08,2.906403437918925e-07
247,8,0,7,0.001003088429570198,-6.051204763934948e-07,2.420483497189707e-06
248,8,0,8,0.0010031493147835135,-6.932540652648811e-11,2.773022644841916e-10
249,8,0,9,0.0010031493147835135,-6.101681382375546e-10,2.4406725529502182e-09
250,8,1,0,0.001003157813102007,0.0,0.06612132489681244
251,8,1,1,0.0010006160009652376,0.0,0.0180826336145401
252,8,1,2,0.0010025161318480968,0.0,0.002644788473844528
253,8,1,3,0.001002020901069045,-1.4726407243870199e-05,0.00022949928825255483
254,8,1,4,0.0010029076365754008,-1.5772657206980512e-06,1.744268047332298e-05
255,8,1,5,0.0010030237026512623,-3.200009814463556e-06,1.9904706277884543e-05
256,8,1,6,0.0010031454730778933,-3.5890096228285984e-08,1.438321106661533e-07
257,8,1,7,0.0010031491983681917,-2.2585968650901123e-09,1.552381334590791e-08
258,8,1,8,0.0010031608399003744,1.5054999380481604e-07,1.5079064041856327e-07
259,8,1,9,0.0010031493147835135,0.0,1.0296180574798086e-10
260,8,2,0,0.0007869102992117405,-0.00579056516289711,0.05756574496626854
261,8,2,1,0.0009482577443122864,-0.0007140105590224266,0.013849061913788319
262,8,2,2,0.0010016841115429997,-1.5944475308060646e-05,0.002092166803777218
263,8,2,3,0.0010028899414464831,3.281485987827182e-06,0.00020728427625726908
264,8,2,4,0.0010019504697993398,-1.541855453979224e-05,6.444486643886194e-05
265,8,2,5,0.0010031956480816007,0.0,4.27425447924179e-06
266,8,2,6,0.001003128127194941,-2.7503040200826945e-07,1.1084664492955199e-06
267,8,2,7,0.0010031493147835135,0.0,1.4402455228434974e-08
268,8,2,8,0.0010031493147835135,-7.109390853798914e-10,2.843760560367059e-09
269,8,2,9,0.0010031493147835135,-1.6736063923605826e-11,6.694651083494207e-11
270,9,0,0,0.0009432171355001628,-0.000866185873746872,0.05215483903884888
271,9,0,1,0.0010708202607929707,0.0008824151009321213,0.012357776053249836
272,9,0,2,0.001008791383355856,0.0,0.001055932603776455
273,9,0,3,0.0010043688816949725,1.1548945622052997e-05,0.00010596022912068292
274,9,0,4,0.0010030324338003993,-1.420289663656149e-06,5.794811841042247e-06
275,9,0,5,0.0010031317360699177,-2.716009248615592e-07,1.0871157201108872e-06
276,9,0,6,0.0010031471028923988,-2.8411491825863777e-08,1.267801934545787e-07
277,9,0,7,0.0010031493147835135,-1.0793250737606286e-09,4.31778701681651e-09
278,9,0,8,0.0010031493147835135,0.0,1.5162813227220795e-09
279,9,0,9,0.0010031493147835135,-4.619686577722604e-11,1.8478750474226757e-10
280,9,1,0,0.0011038243537768722,0.0013876967132091522,0.04646562039852142
281,9,1,1,0.000979745527729392,0.0,0.013617641292512417
282,9,1,2,0.0010256676468998194,0.0002514895750209689,0.0012762736296281219
283,9,1,3,0.001003512879833579,2.9220900614745915e-06,9.291969035984948e-05
284,9,1,4,0.0010031902929767966,5.11110556544736e-07,7.784688932588324e-06
285,9,1,5,0.001003109384328127,-3.7792858620377956e-07,1.580463390382647e-06
286,9,1,6,0.001003148965537548,0.0,7.581726180205806e-08
287,9,1,7,0.00100314908195287,-2.1661952231966097e-09,8.665722361911321e-09
288,9,1,8,0.0010031493147835135,-1.1595086002458288e-10,4.656861007923396e-10
289,9,1,9,0.0010031493147835135,-5.083566900765391e-10,2.0659911559306465e-09
290,9,2,0,0.0009993924759328365,0.0,0.041532233357429504
291,9,2,1,0.0010442470666021109,0.0006513809785246849,0.010608186013996601
292,9,2,2,0.0010122668463736773,0.00014486588770523667,0.0010157607030123472
293,9,2,3,0.001003177254460752,0.0,7.779625593684614e-05
294,9,2,4,0.0010031146230176091,-2.2254398572840728e-06,1.4279269635153469e-05
295,9,2,5,0.0010031453566625714,-4.204382548778085e-07,1.6818187305034371e-06
296,9,2,6,0.0010031439596787095,-6.460211920966685e-08,2.5841086426225957e-07
297,9,2,7,0.0010031491983681917,-3.6917517931556176e-09,1.4767011613514569e-08
298,9,2,8,0.0010031493147835135,0.0,4.00626065655274e-09
299,9,2,9,0.0010031493147835135,0.0,2.9634721759874694e-11
