task_id,vx_bin,vy_bin,yaw_bin,probability,learning_progress,reward_ema
0,0,0,0,0.001188586582429707,-0.00010263919830322266,0.8307433128356934
1,0,0,1,0.0009766663424670696,-0.001675426959991455,0.8283045887947083
2,0,0,2,0.0016411857213824987,0.0019667744636535645,0.8214894533157349
3,0,0,3,0.002815520390868187,0.0038480758666992188,0.7935999631881714
4,0,0,4,0.003423007670789957,0.0014320611953735352,0.7749353647232056
5,0,0,5,0.0012353712227195501,-0.008195042610168457,0.7360718250274658
6,0,0,6,0.007448593620210886,0.005930662155151367,0.6963388323783875
7,0,0,7,0.0012803140562027693,0.00020688772201538086,0.6630123257637024
8,0,0,8,0.001075209816917777,0.00031244754791259766,0.6543158292770386
9,0,0,9,0.0020918655209243298,0.0031584501266479492,0.6583823561668396
10,0,1,0,0.0012954045087099075,0.0007824897766113281,0.8145381212234497
11,0,1,1,0.0012505754129961133,0.0007152557373046875,0.8196268081665039
12,0,1,2,0.0012008241610601544,-0.00028228759765625,0.8096150159835815
13,0,1,3,0.0026382997166365385,0.0032424330711364746,0.779610812664032
14,0,1,4,0.0013201110996305943,-0.0004093647003173828,0.7625215649604797
15,0,1,5,0.0036126417107880116,0.004311978816986084,0.7259325385093689
16,0,1,6,0.0037689851596951485,0.0051302313804626465,0.6792078018188477
17,0,1,7,0.004444594029337168,0.005730867385864258,0.6414992809295654
18,0,1,8,0.0011788501869887114,0.00020939111709594727,0.6408594250679016
19,0,1,9,0.001145529909990728,-0.0004794597625732422,0.6519885063171387
20,0,2,0,0.0011695465072989464,0.0,0.7948983907699585
21,0,2,1,0.0014740113401785493,0.0,0.790072500705719
22,0,2,2,0.0014260050375014544,0.0,0.7883857488632202
23,0,2,3,0.0012659005587920547,-0.001643359661102295,0.7640984058380127
24,0,2,4,0.002542116679251194,0.003908038139343262,0.7326557040214539
25,0,2,5,0.0013795419363304973,0.0010439753532409668,0.681171715259552
26,0,2,6,0.004146816674619913,0.005814552307128906,0.6472986936569214
27,0,2,7,0.0011284295469522476,0.0,0.6199442744255066
28,0,2,8,0.002920349594205618,0.0026502013206481934,0.6130285263061523
29,0,2,9,0.0011727433884516358,0.0,0.631827712059021
30,1,0,0,0.0011779587948694825,0.0,0.7969434261322021
31,1,0,1,0.0012803834397345781,0.0,0.7960108518600464
32,1,0,2,0.0016302975127473474,0.0017628073692321777,0.7777649164199829
33,1,0,3,0.0013163222465664148,-0.0015343427658081055,0.7518073916435242
34,1,0,4,0.002939867554232478,0.004722893238067627,0.7289608716964722
35,1,0,5,0.0011605910258367658,-9.1552734375e-05,0.6554415225982666
36,1,0,6,0.0011236575664952397,0.0,0.6354533433914185
37,1,0,7,0.001136132748797536,0.0,0.6360201835632324
38,1,0,8,0.0014206437626853585,-0.0011853575706481934,0.6356156468391418
39,1,0,9,0.0012331733014434576,0.0,0.6359387636184692
40,1,1,0,0.0020828796550631523,0.003564119338989258,0.771973192691803
41,1,1,1,0.0011632709065452218,0.00029981136322021484,0.7837141752243042
42,1,1,2,0.0010835101129487157,-0.00237882137298584,0.7683138847351074
43,1,1,3,0.001070033060386777,-0.00020641088485717773,0.743369460105896
44,1,1,4,0.0021199167240411043,0.0033861398696899414,0.6936795711517334
45,1,1,5,0.0019324449822306633,0.0020431876182556152,0.6502435207366943
46,1,1,6,0.001414804719388485,0.0015102624893188477,0.6171854138374329
47,1,1,7,0.0011328308610245585,0.0,0.6174142360687256
48,1,1,8,0.0036558671854436398,0.004553616046905518,0.606377363204956
49,1,1,9,0.0012973203556612134,0.0010952949523925781,0.6257913112640381
50,1,2,0,0.0008883030968718231,-0.003094792366027832,0.7665910124778748
51,1,2,1,0.001694442704319954,0.0018725395202636719,0.772301197052002
52,1,2,2,0.001756938174366951,-0.0013974308967590332,0.7480263113975525
53,1,2,3,0.0013616489013656974,-0.0019073486328125,0.7240839004516602
54,1,2,4,0.02373371087014675,0.011508643627166748,0.6350988745689392
55,1,2,5,0.006048805080354214,0.004999935626983643,0.6062371134757996
56,1,2,6,0.0020108867902308702,0.0032022595405578613,0.5778020620346069
57,1,2,7,0.0013527945848181844,0.0,0.6052366495132446
58,1,2,8,0.005346265621483326,0.0043027400970458984,0.5818076133728027
59,1,2,9,0.0010657993843778968,-0.0017633438110351562,0.6041711568832397
60,2,0,0,0.002024287823587656,0.00306779146194458,0.745536744594574
61,2,0,1,0.0012732223840430379,0.0,0.7319111227989197
62,2,0,2,0.0030600358732044697,0.004677772521972656,0.701614260673523
63,2,0,3,0.004023272078484297,0.00561290979385376,0.6635230183601379
64,2,0,4,0.016004886478185654,0.010431468486785889,0.5915523767471313
65,2,0,5,0.0011649014195427299,0.0,0.5763755440711975
66,2,0,6,0.0018704909598454833,0.0028387904167175293,0.5842141509056091
67,2,0,7,0.0011903442209586501,-9.238719940185547e-05,0.5976709127426147
68,2,0,8,0.0011307429522275925,-0.0015308260917663574,0.5921750068664551
69,2,0,9,0.0012938735308125615,-0.0003573894500732422,0.5920752882957458
70,2,1,0,0.0016555647598579526,0.002154707908630371,0.7239140272140503
71,2,1,1,0.001854022848419845,0.0010119080543518066,0.7121506333351135
